Unnamed: 0,Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
504,MAIN MARKET,PLANTATION,'5047,-,-,-,30,1.7,1.85,10,1.88,-,-,-,s,21-Oct-19,05:00PM,-,NPC RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5047
505,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5066,0.02,4.08,"8,126",68,0.51,0.515,"3,071",0.49,0.49,0.515,0.49,s,21-Oct-19,05:00PM,0.51,NTPM HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5066
506,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5025,-,-,240,390,0.09,0.095,"4,794",0.095,0.09,0.095,0.09,s,21-Oct-19,05:00PM,0.095,NWP HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5025
507,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4944,-,-,630,25,0.59,0.595,100,0.595,0.595,0.595,0.59,s,21-Oct-19,05:00PM,0.595,NYLEX (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4944
508,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5533,0.015,3.33,200,50,0.46,0.47,286,0.45,0.47,0.47,0.465,s,21-Oct-19,05:00PM,0.465,OCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5533
509,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'0049,0.015,3.66,462,48,0.415,0.425,49,0.41,0.415,0.425,0.41,s,21-Oct-19,05:00PM,0.425,OCEANCASH PACIFIC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0049
510,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0172,-0.01,-1.61,"57,272","3,682",0.61,0.615,635,0.62,0.615,0.625,0.61,s,21-Oct-19,05:00PM,0.61,OCK GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0172
511,MAIN MARKET,CONSTRUCTION,'7071,-0.01,-3.45,"45,149",10,0.28,0.285,"2,450",0.29,0.29,0.295,0.28,s,21-Oct-19,05:00PM,0.28,OCR GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7071
512,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7140,0.005,0.75,"5,706",616,0.67,0.68,315,0.665,0.665,0.68,0.665,s,21-Oct-19,05:00PM,0.67,OKA CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7140
513,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3018,-,-,"5,502","5,503",0.1,0.105,"5,732",0.1,0.105,0.105,0.1,s,21-Oct-19,05:00PM,0.1,OLYMPIA INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3018
514,MAIN MARKET,TECHNOLOGY,'9008,0.005,1.2,"9,117",136,0.415,0.42,"1,307",0.415,0.415,0.42,0.41,s,21-Oct-19,05:00PM,0.42,OMESTI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9008
515,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5260,-0.015,-2.78,"3,853",76,0.525,0.53,348,0.54,0.54,0.54,0.52,s,21-Oct-19,05:00PM,0.525,ONLY WORLD GROUP HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5260
516,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7107,-0.01,-1.54,"1,185",50,0.64,0.655,90,0.65,0.65,0.65,0.64,s,21-Oct-19,05:00PM,0.64,ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7107
517,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4006,-0.02,-0.3,950,34,6.58,6.61,106,6.6,6.6,6.6,6.58,s,21-Oct-19,05:00PM,6.58,ORIENTAL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4006
518,MAIN MARKET,PROPERTY,'5827,-,-,-,20,2.01,2.1,20,2.0,-,-,-,s,21-Oct-19,05:00PM,-,ORIENTAL INTEREST BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5827
519,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5065,-,-,539,2,0.895,0.9,310,0.9,0.9,0.9,0.895,s,21-Oct-19,05:00PM,0.9,ORNAPAPER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5065
520,MAIN MARKET,PROPERTY,'5053,-0.01,-1.04,"1,212",100,0.955,0.96,40,0.96,0.96,0.96,0.945,s,21-Oct-19,05:00PM,0.95,OSK HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5053
521,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7225,-,-,"27,010","34,539",0.055,0.06,"66,228",0.06,0.055,0.06,0.055,s,21-Oct-19,05:00PM,0.06,P.A. RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7225
522,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7095,0.04,2.84,"7,548",448,1.45,1.46,655,1.41,1.42,1.45,1.42,s,21-Oct-19,05:00PM,1.45,P.I.E. INDUSTRIAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7095
523,MAIN MARKET,FINANCIAL SERVICES,'6009,-0.005,-0.52,590,134,0.955,0.965,170,0.97,0.965,0.97,0.96,s,21-Oct-19,05:00PM,0.965,PACIFIC & ORIENT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6009
524,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7052,-0.02,-0.54,"1,484",45,3.7,3.72,78,3.72,3.71,3.72,3.7,s,21-Oct-19,05:00PM,3.7,PADINI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7052
525,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4081,0.005,3.57,501,"2,000",0.135,0.145,499,0.14,0.13,0.145,0.13,s,21-Oct-19,05:00PM,0.145,PAN MALAYSIA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4081
526,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1287,0.005,8.33,"48,858","16,051",0.06,0.065,"4,999",0.06,0.06,0.065,0.06,s,21-Oct-19,05:00PM,0.065,PAN MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1287
527,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3719,0.06,0.16,2,4,37.6,37.8,13,37.54,37.6,37.6,37.6,s,21-Oct-19,05:00PM,37.6,PANASONIC MANUFACTURING MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3719
528,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8419,-0.005,-0.86,"28,947",150,0.575,0.58,"2,347",0.58,0.58,0.585,0.57,s,21-Oct-19,05:00PM,0.575,PANSAR BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8419
529,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5125,0.01,1.92,"17,028","1,185",0.525,0.53,41,0.52,0.515,0.53,0.515,s,21-Oct-19,05:00PM,0.53,PANTECH GROUP HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5125
530,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5022,-,-,160,40,0.35,0.37,78,0.37,0.35,0.37,0.35,s,21-Oct-19,05:00PM,0.37,PAOS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5022
531,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3611,-,-,-,20,0.92,0.99,20,0.95,-,-,-,s,21-Oct-19,05:00PM,-,PARAGON GLOBE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3611
532,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9407,-,-,-,200,0.25,0.27,125,0.27,-,-,-,s,21-Oct-19,05:00PM,-,PARAGON UNION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9407
533,MAIN MARKET,PROPERTY,'1724,-,-,"2,847",973,1.26,1.27,298,1.27,1.26,1.27,1.26,s,21-Oct-19,05:00PM,1.27,PARAMOUNT CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1724
534,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5657,-,-,640,"1,895",0.215,0.22,870,0.22,0.22,0.22,0.215,s,21-Oct-19,05:00PM,0.22,PARKSON HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5657
535,MAIN MARKET,PROPERTY,'6912,-0.005,-1.41,230,40,0.34,0.35,50,0.355,0.365,0.365,0.35,s,21-Oct-19,05:00PM,0.35,PASDEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6912
536,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5212,0.02,1.13,"1,394",370,1.78,1.79,"2,798",1.77,1.77,1.79,1.77,s,21-Oct-19,05:00PM,1.79,PAVILION REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5212
537,MAIN MARKET,UTILITIES,'5041,-,-,139,21,1.12,1.16,80,1.12,1.12,1.12,1.12,s,21-Oct-19,05:00PM,1.12,PBA HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5041
538,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6068,0.01,2.38,"55,999","2,361",0.43,0.435,"10,146",0.42,0.42,0.44,0.415,s,21-Oct-19,05:00PM,0.43,PCCS GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6068
539,MAIN MARKET,TRANSPORTATION & LOGISTICS,'6254,-0.005,-14.29,"1,003","1,997",0.03,0.035,"63,085",0.035,0.03,0.03,0.03,s,21-Oct-19,05:00PM,0.03,PDZ HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6254
540,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5271,0.03,2.52,"10,206",360,1.21,1.22,7,1.19,1.19,1.23,1.19,s,21-Oct-19,05:00PM,1.22,PECCA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5271
541,MAIN MARKET,PROPERTY,'4464,-,-,373,"5,783,339",0.005,0.01,"1,909,916",0.005,0.005,0.005,0.005,s,21-Oct-19,05:00PM,0.005,PEGASUS HEIGHTS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4464
542,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7190,-,-,-,100,0.29,0.37,50,0.3,-,-,-,s,21-Oct-19,05:00PM,-,PELANGI PUBLISHING GROUP BHD.,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7190
543,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5231,-0.015,-4.55,290,100,0.315,0.32,190,0.33,0.315,0.315,0.315,s,21-Oct-19,05:00PM,0.315,PELIKAN INTERNATIONAL CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5231
544,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9997,-,-,-,100,0.37,0.4,219,0.4,-,-,-,s,21-Oct-19,05:00PM,-,PENSONIC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9997
545,MAIN MARKET,TECHNOLOGY,'7160,0.1,2.15,"19,378","1,890",4.75,4.76,174,4.66,4.67,4.78,4.67,s,21-Oct-19,05:00PM,4.76,PENTAMASTER CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7160
546,MAIN MARKET,TRANSPORTATION & LOGISTICS,'8346,-,-,155,205,0.3,0.32,50,0.3,0.325,0.325,0.3,s,21-Oct-19,05:00PM,0.3,PERAK CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8346
547,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'0186,0.005,2.27,"35,590","2,966",0.22,0.225,"30,361",0.22,0.22,0.225,0.22,s,21-Oct-19,05:00PM,0.225,PERAK TRANSIT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0186
548,MAIN MARKET,ENERGY,'7108,-0.005,-1.27,"186,153","11,715",0.385,0.39,"4,416",0.395,0.395,0.405,0.385,s,21-Oct-19,05:00PM,0.39,PERDANA PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7108
549,MAIN MARKET,ENERGY,'0047,-,-,-,-,-,-,-,0.005,-,-,-,Ss,21-Oct-19,05:00PM,-,PERISAI PETROLEUM TEKNOLOGI BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0047
550,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7080,0.005,0.72,"30,990","3,224",0.695,0.7,"1,867",0.695,0.695,0.71,0.69,s,21-Oct-19,05:00PM,0.7,PERMAJU INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7080
551,MAIN MARKET,CONSTRUCTION,'8311,-0.005,-2.27,"10,953",875,0.215,0.22,"1,840",0.22,0.22,0.23,0.215,s,21-Oct-19,05:00PM,0.215,PESONA METRO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8311
552,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5219,0.02,1.55,"8,953","2,787",1.3,1.31,"2,650",1.29,1.29,1.32,1.28,s,21-Oct-19,05:00PM,1.31,PESTECH INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5219
553,MAIN MARKET,ENERGY,'5133,-0.03,-2.22,"24,328",43,1.31,1.32,"2,410",1.35,1.35,1.37,1.26,s,21-Oct-19,05:00PM,1.32,PETRA ENERGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5133
554,MAIN MARKET,ENERGY,'3042,0.05,1.01,"2,158",204,4.98,5,74,4.94,4.98,5,4.97,s,21-Oct-19,05:00PM,4.99,PETRON MALAYSIA REFINING & MARKETING BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3042
555,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5183,0.02,0.27,"41,369",540,7.38,7.4,10,7.38,7.35,7.4,7.35,s,21-Oct-19,05:00PM,7.4,PETRONAS CHEMICALS GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5183
556,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5681,0.18,0.77,"1,195",12,23.44,23.48,719,23.3,23.14,23.5,23.14,s,21-Oct-19,05:00PM,23.48,PETRONAS DAGANGAN BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5681
557,MAIN MARKET,UTILITIES,'6033,-,-,"1,631",18,16.62,16.66,21,16.66,16.5,16.74,16.5,s,21-Oct-19,05:00PM,16.66,PETRONAS GAS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6033
558,MAIN MARKET,HEALTH CARE,'7081,-0.03,-1.23,672,10,2.4,2.42,50,2.43,2.41,2.45,2.39,s,21-Oct-19,05:00PM,2.4,PHARMANIAGA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7081
559,MAIN MARKET,CONSTRUCTION,'5622,0.005,0.63,6,162,0.79,0.8,39,0.795,0.79,0.8,0.79,s,21-Oct-19,05:00PM,0.8,PIMPINAN EHSAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5622
560,MAIN MARKET,PLANTATION,'1902,0.01,3.92,90,280,0.26,0.265,290,0.255,0.255,0.265,0.255,s,21-Oct-19,05:00PM,0.265,PINEHILL PACIFIC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1902
561,MAIN MARKET,CONSTRUCTION,'9598,0.03,0.91,"1,428",10,3.32,3.36,67,3.29,3.3,3.32,3.3,s,21-Oct-19,05:00PM,3.32,PINTARAS JAYA BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9598
562,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7163,-,-,-,100,0.14,0.21,200,0.16,-,-,-,s,21-Oct-19,05:00PM,-,PJBUMI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7163
563,MAIN MARKET,PROPERTY,'7055,-,-,-,40,1.02,1.12,13,1.15,-,-,-,s,21-Oct-19,05:00PM,-,PLB ENGINEERING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7055
564,MAIN MARKET,PROPERTY,'5075,-,-,20,50,1.31,1.39,65,1.31,1.31,1.31,1.31,s,21-Oct-19,05:00PM,1.31,PLENITUDE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5075
565,MAIN MARKET,PLANTATION,'9695,0.045,6.92,90,11,0.665,0.7,50,0.65,0.65,0.695,0.65,s,21-Oct-19,05:00PM,0.695,PLS PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9695
566,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7172,-,-,-,20,3.16,3.18,120,3.18,-,-,-,s,21-Oct-19,05:00PM,-,PMB TECHNOLOGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7172
567,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6637,-0.005,-0.92,"3,111",10,0.54,0.545,"1,149",0.545,0.54,0.54,0.54,s,21-Oct-19,05:00PM,0.54,PNE PCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6637
568,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7088,-0.03,-1.97,"2,752",609,1.48,1.49,300,1.52,1.5,1.5,1.49,s,21-Oct-19,05:00PM,1.49,POH HUAT RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7088
569,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5080,-0.005,-1.01,178,395,0.49,0.505,100,0.495,0.495,0.495,0.49,s,21-Oct-19,05:00PM,0.49,POH KONG HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5080
570,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8117,-0.04,-9.76,50,100,0.36,0.41,10,0.41,0.37,0.37,0.37,s,21-Oct-19,05:00PM,0.37,POLY GLASS FIBRE (M) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8117
571,MAIN MARKET,TRANSPORTATION & LOGISTICS,'4634,-0.04,-2.52,"32,872",201,1.55,1.56,250,1.59,1.58,1.59,1.54,s,21-Oct-19,05:00PM,1.55,POS MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4634
572,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7237,-0.02,-0.92,340,22,2.15,2.16,45,2.18,2.17,2.17,2.16,s,21-Oct-19,05:00PM,2.16,POWER ROOT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7237
573,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4065,0.04,0.22,"2,401","9,463",17.96,17.98,986,17.94,17.96,17.98,17.86,s,21-Oct-19,05:00PM,17.98,PPB GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4065
574,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8869,0.03,0.63,"10,135",252,4.78,4.8,315,4.77,4.8,4.81,4.75,s,21-Oct-19,05:00PM,4.8,PRESS METAL ALUMINIUM HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8869
575,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9873,-,-,497,212,0.425,0.435,103,0.435,0.43,0.435,0.42,s,21-Oct-19,05:00PM,0.435,PRESTAR RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9873
576,MAIN MARKET,TECHNOLOGY,'5204,0.015,3.09,"399,145","6,046",0.495,0.5,"5,416",0.485,0.485,0.525,0.485,s,21-Oct-19,05:00PM,0.5,PRESTARIANG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5204
577,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7168,-,-,"55,854",95,0.845,0.855,417,0.845,0.84,0.875,0.79,s,21-Oct-19,05:00PM,0.845,PRG HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7168
578,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7123,-,-,"29,110","484,120",0.05,0.055,"176,611",0.055,0.055,0.055,0.05,s,21-Oct-19,05:00PM,0.055,PRICEWORTH INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7123
579,MAIN MARKET,CONSTRUCTION,'7145,-,-,"16,956","27,275",0.1,0.105,"24,774",0.1,0.1,0.105,0.1,s,21-Oct-19,05:00PM,0.1,PRINSIPTEK CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7145
580,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7201,-,-,-,230,0.115,0.12,200,0.115,-,-,-,s,21-Oct-19,05:00PM,-,PROGRESSIVE IMPACT CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7201
581,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8966,-0.005,-0.6,"5,317",2,0.825,0.83,267,0.83,0.83,0.845,0.825,s,21-Oct-19,05:00PM,0.825,PROLEXUS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8966
582,MAIN MARKET,CONSTRUCTION,'5070,0.015,6.25,"2,003",792,0.25,0.255,760,0.24,0.24,0.255,0.24,s,21-Oct-19,05:00PM,0.255,PROTASCO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5070
583,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5436,-0.03,-0.65,41,19,4.56,4.59,30,4.59,4.56,4.56,4.56,s,21-Oct-19,05:00PM,4.56,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5436
584,MAIN MARKET,FINANCIAL SERVICES,'1295,-,-,"12,014",81,19.24,19.28,581,19.28,19.28,19.28,19.2,s,21-Oct-19,05:00PM,19.28,PUBLIC BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1295
585,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8273,0.01,1.49,"2,917","1,537",0.675,0.68,465,0.67,0.67,0.68,0.66,s,21-Oct-19,05:00PM,0.68,PUBLIC PACKAGES HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8273
586,MAIN MARKET,CONSTRUCTION,'6807,-,-,79,21,0.265,0.27,112,0.265,0.265,0.265,0.265,s,21-Oct-19,05:00PM,0.265,PUNCAK NIAGA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6807
587,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7134,-,-,-,10,0.71,0.74,60,0.725,-,-,-,s,21-Oct-19,05:00PM,-,PWF CONSOLIDATED BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7134
588,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7084,0.07,1,"7,893",89,7.08,7.1,"2,817",7.03,7.17,7.17,7.06,s,21-Oct-19,05:00PM,7.1,QL RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7084
589,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7544,-,-,-,"2,000",0.75,0.8,10,0.8,-,-,-,s,21-Oct-19,05:00PM,-,QUALITY CONCRETE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7544
590,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7498,-,-,-,470,0.23,0.28,383,0.23,-,-,-,s,21-Oct-19,05:00PM,-,RALCO CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7498
591,MAIN MARKET,UTILITIES,'5272,-,-,"3,205",106,1.22,1.23,597,1.23,1.23,1.23,1.22,s,21-Oct-19,05:00PM,1.23,RANHILL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5272
592,MAIN MARKET,PROPERTY,'7765,0.01,0.17,612,11,5.99,6.06,24,5.97,5.97,5.98,5.91,s,21-Oct-19,05:00PM,5.98,RAPID SYNERGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7765
593,MAIN MARKET,FINANCIAL SERVICES,'9296,0.01,0.65,408,402,1.54,1.55,436,1.54,1.54,1.55,1.54,s,21-Oct-19,05:00PM,1.55,RCE CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9296
