Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3107,0.010,+0.58,50,15,1.720,1.760,21,1.71,1.720,1.720,1.720,s,15 Nov 2019,05:00PM,1.720,FIMA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3107
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9318,0.010,+2.74,"11,478","26,701",0.365,0.370,"1,200",0.365,0.365,0.375,0.365,s,15 Nov 2019,05:00PM,0.375,FITTERS DIVERSIFIED BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9318
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5197,-,-,645,122,1.080,1.100,165,1.1,1.090,1.100,1.080,s,15 Nov 2019,05:00PM,1.100,FOCUS LUMBER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5197
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9172,-0.020,-1.27,"29,711","1,610",1.550,1.560,"3,491",1.58,1.620,1.630,1.560,s,15 Nov 2019,05:00PM,1.560,FORMOSA PROSONIC INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9172
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5277,0.045,+9.09,"400,010","3,789",0.535,0.540,"2,553",0.495,0.495,0.545,0.495,s,15 Nov 2019,05:00PM,0.540,FOUNDPAC GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5277
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3689,0.260,+0.75,551,1,34.580,34.860,77,34.6,34.600,34.860,34.420,s,15 Nov 2019,05:00PM,34.860,FRASER & NEAVE HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3689
MAIN MARKET,TRANSPORTATION & LOGISTICS,'7210,-0.020,-3.23,"1,549",540,0.600,0.620,450,0.62,0.610,0.610,0.600,s,15 Nov 2019,05:00PM,0.600,FREIGHT MANAGEMENT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7210
MAIN MARKET,TECHNOLOGY,'0128,0.020,+1.08,"32,663",458,1.860,1.870,433,1.85,1.860,1.880,1.850,s,15 Nov 2019,05:00PM,1.870,FRONTKEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0128
MAIN MARKET,TECHNOLOGY,'9377,-,-,-,-,-,-,-,0.095,-,-,-,Ss,15 Nov 2019,05:00PM,-,FSBM HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9377
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7184,-,-,"2,643",50,3.510,3.530,86,3.53,3.530,3.560,3.490,s,15 Nov 2019,05:00PM,3.530,G3 GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7184
MAIN MARKET,CONSTRUCTION,'5226,-0.010,-0.80,"5,047",795,1.240,1.250,"1,314",1.25,1.260,1.260,1.240,s,15 Nov 2019,05:00PM,1.240,GABUNGAN AQRS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5226
MAIN MARKET,CONSTRUCTION,'9261,0.030,+4.17,"25,990",281,0.745,0.750,"2,665",0.72,0.710,0.750,0.710,s,15 Nov 2019,05:00PM,0.750,GADANG HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9261
MAIN MARKET,CONSTRUCTION,'5398,-0.020,-0.52,"9,691",5,3.820,3.830,244,3.85,3.840,3.850,3.810,s,15 Nov 2019,05:00PM,3.830,GAMUDA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5398
MAIN MARKET,UTILITIES,'5209,-0.010,-0.35,577,697,2.810,2.820,861,2.82,2.820,2.820,2.810,s,15 Nov 2019,05:00PM,2.810,GAS MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5209
MAIN MARKET,TRANSPORTATION & LOGISTICS,'0078,-,-,"6,896","13,747",0.280,0.285,"8,841",0.28,0.280,0.285,0.280,s,15 Nov 2019,05:00PM,0.280,GD EXPRESS CARRIER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0078
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7197,-0.020,-4.17,143,495,0.460,0.550,35,0.48,0.460,0.460,0.450,s,15 Nov 2019,05:00PM,0.460,GE-SHEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7197
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3182,0.010,+0.16,"13,007",500,6.110,6.120,28,6.11,6.110,6.130,6.080,s,15 Nov 2019,05:00PM,6.120,GENTING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3182
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4715,-,-,"21,701",668,3.210,3.220,587,3.22,3.220,3.250,3.200,s,15 Nov 2019,05:00PM,3.220,GENTING MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4715
MAIN MARKET,PLANTATION,'2291,0.080,+0.79,512,83,10.120,10.180,143,10.1,10.180,10.180,10.100,s,15 Nov 2019,05:00PM,10.180,GENTING PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2291
MAIN MARKET,CONSTRUCTION,'3204,0.010,+0.98,"7,955","1,591",1.020,1.030,"1,487",1.02,1.030,1.030,1.020,s,15 Nov 2019,05:00PM,1.030,GEORGE KENT (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3204
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5079,0.005,+3.13,"21,427",290,0.165,0.170,619,0.16,0.155,0.175,0.155,s,15 Nov 2019,05:00PM,0.165,GETS GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5079
MAIN MARKET,TECHNOLOGY,'0021,-0.010,-0.72,"1,278",387,1.380,1.410,328,1.39,1.380,1.400,1.380,s,15 Nov 2019,05:00PM,1.380,GHL SYSTEMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0021
MAIN MARKET,PROPERTY,'1147,0.010,+4.88,"5,999","2,010",0.210,0.215,392,0.205,0.205,0.220,0.205,s,15 Nov 2019,05:00PM,0.215,GLOBAL ORIENTAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1147
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5220,-,-,"7,215","1,588",0.365,0.375,"1,190",0.375,0.365,0.375,0.365,s,15 Nov 2019,05:00PM,0.375,GLOBALTEC FORMATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5220
MAIN MARKET,TECHNOLOGY,'7022,0.010,+0.48,"13,009",201,2.110,2.120,382,2.1,2.110,2.120,2.100,s,15 Nov 2019,05:00PM,2.110,GLOBETRONICS TECHNOLOGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7022
MAIN MARKET,PROPERTY,'5020,-,-,-,100,0.360,0.370,287,0.37,-,-,-,s,15 Nov 2019,05:00PM,-,GLOMAC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5020
MAIN MARKET,PLANTATION,'7382,-0.030,-7.14,140,97,0.390,0.420,10,0.42,0.410,0.410,0.390,s,15 Nov 2019,05:00PM,0.390,GOLDEN LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7382
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5649,0.005,+2.78,522,190,0.185,0.195,250,0.18,0.185,0.190,0.185,s,15 Nov 2019,05:00PM,0.185,GOLDEN PHAROS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5649
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7192,0.025,+14.71,"49,329","3,861",0.190,0.195,7,0.17,0.190,0.210,0.190,s,15 Nov 2019,05:00PM,0.195,GOODWAY INTEGRATED INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7192
MAIN MARKET,PLANTATION,'2135,-0.005,-0.73,1,30,0.630,0.680,74,0.685,0.680,0.680,0.680,s,15 Nov 2019,05:00PM,0.680,GOPENG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2135
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7096,0.005,+5.00,"3,970","7,313",0.100,0.110,641,0.1,0.100,0.105,0.100,s,15 Nov 2019,05:00PM,0.105,GPA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7096
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5592,-,-,-,300,0.470,0.500,740,0.47,-,-,-,s,15 Nov 2019,05:00PM,-,GRAND CENTRAL ENTERPRISES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5592
MAIN MARKET,PROPERTY,'7010,-0.005,-1.14,100,200,0.435,0.500,30,0.44,0.435,0.435,0.435,s,15 Nov 2019,05:00PM,0.435,GRAND HOOVER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7010
MAIN MARKET,TECHNOLOGY,'0056,-,-,"1,020",70,0.265,0.270,21,0.27,0.265,0.270,0.260,s,15 Nov 2019,05:00PM,0.270,GRAND-FLO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0056
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0082,-0.005,-0.71,"169,105","16,559",0.695,0.700,"3,375",0.705,0.705,0.715,0.695,s,15 Nov 2019,05:00PM,0.700,GREEN PACKET BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0082
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'0136,-,-,321,899,0.120,0.125,"1,747",0.125,0.120,0.125,0.120,s,15 Nov 2019,05:00PM,0.125,GREENYIELD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0136
MAIN MARKET,PROPERTY,'9962,0.010,+3.77,280,"1,000",0.265,0.275,60,0.265,0.265,0.275,0.265,s,15 Nov 2019,05:00PM,0.275,GROMUTUAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9962
MAIN MARKET,PROPERTY,'7077,-0.005,-2.70,"10,119","8,771",0.180,0.185,"4,511",0.185,0.185,0.185,0.180,s,15 Nov 2019,05:00PM,0.180,GSB GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7077
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5102,0.010,+0.43,"40,054",156,2.350,2.380,3,2.34,2.330,2.420,2.330,s,15 Nov 2019,05:00PM,2.350,GUAN CHONG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5102
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3247,-0.005,-1.05,15,50,0.475,0.490,100,0.475,0.470,0.470,0.470,s,15 Nov 2019,05:00PM,0.470,GUH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3247
MAIN MARKET,TRANSPORTATION & LOGISTICS,'7676,0.010,+3.33,"37,916",695,0.310,0.320,500,0.3,0.300,0.355,0.300,s,15 Nov 2019,05:00PM,0.310,GUNUNG CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7676
MAIN MARKET,PROPERTY,'1503,-,-,150,"2,190",0.655,0.670,200,0.67,0.655,0.675,0.655,s,15 Nov 2019,05:00PM,0.670,GUOCOLAND (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1503
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7668,-0.010,-0.45,652,577,2.180,2.200,139,2.21,2.210,2.210,2.180,s,15 Nov 2019,05:00PM,2.200,HAI-O ENTERPRISE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7668
MAIN MARKET,ENERGY,'7253,-0.010,-2.67,"5,592",945,0.365,0.370,"1,173",0.375,0.375,0.375,0.365,s,15 Nov 2019,05:00PM,0.365,HANDAL ENERGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7253
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3034,0.010,+0.10,"1,556",16,9.860,9.910,56,9.89,9.830,9.900,9.830,s,15 Nov 2019,05:00PM,9.900,HAP SENG CONSOLIDATED BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3034
MAIN MARKET,PLANTATION,'5138,-,-,-,60,1.530,1.580,14,1.56,-,-,-,s,15 Nov 2019,05:00PM,-,HAP SENG PLANTATIONS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5138
MAIN MARKET,TRANSPORTATION & LOGISTICS,'2062,-0.005,-0.80,7,2,0.595,0.620,396,0.625,0.590,0.620,0.590,s,15 Nov 2019,05:00PM,0.620,HARBOUR-LINK GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2062
MAIN MARKET,PLANTATION,'7501,-,-,1,199,0.480,0.550,299,0.48,0.480,0.480,0.480,s,15 Nov 2019,05:00PM,0.480,HARN LEN CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7501
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5008,-0.110,-2.95,120,30,3.630,3.780,10,3.73,3.750,3.750,3.620,s,15 Nov 2019,05:00PM,3.620,HARRISONS HOLDINGS (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5008
MAIN MARKET,HEALTH CARE,'5168,0.010,+0.19,"11,986","1,935",5.330,5.340,398,5.32,5.350,5.370,5.320,s,15 Nov 2019,05:00PM,5.330,HARTALEGA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5168
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5187,0.010,+15.38,"66,986","11,579",0.075,0.080,"5,796",0.065,0.070,0.080,0.070,s,15 Nov 2019,05:00PM,0.075,HB GLOBAL LIMITED,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5187
MAIN MARKET,PROPERTY,'7105,-,-,"2,470","2,400",1.210,1.220,"3,101",1.22,1.220,1.220,1.220,s,15 Nov 2019,05:00PM,1.220,HCK CAPITAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7105
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3255,0.160,+0.61,810,4,26.240,26.300,110,26.14,26.020,26.500,26.020,s,15 Nov 2019,05:00PM,26.300,HEINEKEN MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3255
MAIN MARKET,TECHNOLOGY,'5028,0.005,+0.55,"48,782","1,402",0.905,0.910,"1,902",0.905,0.915,0.955,0.910,s,15 Nov 2019,05:00PM,0.910,HEITECH PADU BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5028
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5121,0.005,+0.51,512,764,0.990,0.995,75,0.99,1.000,1.000,0.990,s,15 Nov 2019,05:00PM,0.995,HEKTAR REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5121
MAIN MARKET,ENERGY,'4324,0.030,+0.68,"1,167",49,4.380,4.410,4,4.38,4.400,4.410,4.380,s,15 Nov 2019,05:00PM,4.410,HENGYUAN REFINING COMPANY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4324
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5095,-,-,"1,752",258,0.545,0.550,"3,173",0.545,0.545,0.550,0.545,s,15 Nov 2019,05:00PM,0.545,HEVEABOARD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5095
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5151,-,-,71,499,0.660,0.700,72,0.66,0.660,0.675,0.660,s,15 Nov 2019,05:00PM,0.660,HEXTAR GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5151
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3298,-0.005,-0.62,"2,260",841,0.800,0.810,550,0.805,0.805,0.805,0.800,s,15 Nov 2019,05:00PM,0.800,HEXZA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3298
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5072,-,-,"9,938",36,0.200,0.205,"14,908",0.2,0.200,0.205,0.195,s,15 Nov 2019,05:00PM,0.200,HIAP TECK VENTURE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5072
MAIN MARKET,ENERGY,'5199,-,-,"58,462",115,0.925,0.930,"1,965",0.925,0.925,0.935,0.925,s,15 Nov 2019,05:00PM,0.925,HIBISCUS PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5199
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8443,-,-,-,108,0.530,0.545,63,0.545,-,-,-,s,15 Nov 2019,05:00PM,-,HIL INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8443
MAIN MARKET,CONSTRUCTION,'5169,0.005,+0.96,"3,573",750,0.510,0.525,499,0.52,0.520,0.530,0.515,s,15 Nov 2019,05:00PM,0.525,HO HUP CONSTRUCTION COMPANY BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5169
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9601,-,-,"5,012","1,588",0.080,0.085,"5,525",0.08,0.080,0.080,0.080,s,15 Nov 2019,05:00PM,0.080,HO WAH GENTING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9601
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5165,0.020,+2.96,"7,502",189,0.695,0.700,"1,000",0.675,0.690,0.700,0.685,s,15 Nov 2019,05:00PM,0.695,HOCK HENG STONE INDUSTRIES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5165
MAIN MARKET,CONSTRUCTION,'6238,-,-,487,159,1.310,1.330,249,1.31,1.320,1.320,1.310,s,15 Nov 2019,05:00PM,1.310,HOCK SENG LEE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6238
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5160,-,-,"16,796","1,950",0.640,0.645,326,0.645,0.640,0.665,0.640,s,15 Nov 2019,05:00PM,0.645,HOMERITZ CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5160
MAIN MARKET,FINANCIAL SERVICES,'5819,-,-,"16,611",27,16.940,17.000,"1,747",17.0,17.000,17.020,16.860,s,15 Nov 2019,05:00PM,17.000,HONG LEONG BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5819
MAIN MARKET,FINANCIAL SERVICES,'5274,-,-,-,-,-,-,-,9.38,-,-,-,Ss,15 Nov 2019,05:00PM,-,HONG LEONG CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5274
MAIN MARKET,FINANCIAL SERVICES,'1082,-,-,370,36,16.920,17.100,"4,955",17.1,17.100,17.100,17.000,s,15 Nov 2019,05:00PM,17.100,HONG LEONG FINANCIAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1082
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3301,0.020,+0.20,"2,923",124,10.180,10.200,30,10.16,10.280,10.280,10.040,s,15 Nov 2019,05:00PM,10.180,HONG LEONG INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3301
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5291,-0.010,-2.38,"7,235",376,0.410,0.415,400,0.42,0.420,0.420,0.410,s,15 Nov 2019,05:00PM,0.410,HPMT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5291
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0185,-0.005,-0.59,"7,819",160,0.835,0.840,"6,138",0.845,0.850,0.855,0.830,s,15 Nov 2019,05:00PM,0.840,HSS ENGINEERS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0185
MAIN MARKET,PROPERTY,'5062,0.005,+1.49,634,34,0.335,0.340,249,0.335,0.330,0.340,0.330,s,15 Nov 2019,05:00PM,0.340,HUA YANG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5062
MAIN MARKET,TRANSPORTATION & LOGISTICS,'7013,-,-,"1,715","85,665",0.045,0.050,"108,060",0.05,0.045,0.050,0.045,s,15 Nov 2019,05:00PM,0.050,HUBLINE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7013
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5000,-0.010,-0.93,604,60,1.070,1.090,38,1.08,1.080,1.080,1.060,s,15 Nov 2019,05:00PM,1.070,HUME INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5000
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5024,-,-,"1,671","6,173",0.900,0.910,609,0.905,0.905,0.905,0.900,s,15 Nov 2019,05:00PM,0.905,HUP SENG INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5024
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8478,-,-,-,200,0.255,0.300,"1,534",0.27,-,-,-,s,15 Nov 2019,05:00PM,-,HWA TAI INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8478
MAIN MARKET,PROPERTY,'4251,-,-,"22,387","10,740",0.225,0.230,"7,886",0.23,0.230,0.230,0.225,s,15 Nov 2019,05:00PM,0.230,I-BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4251
MAIN MARKET,PROPERTY,'5084,-,-,-,100,0.545,0.730,50,0.56,-,-,-,s,15 Nov 2019,05:00PM,-,IBRACO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5084
MAIN MARKET,CLOSED END FUND,'5108,0.010,+0.41,100,420,2.430,2.440,100,2.42,2.430,2.430,2.430,s,15 Nov 2019,05:00PM,2.430,ICAPITAL.BIZ BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5108
MAIN MARKET,ENERGY,'5255,-0.005,-12.50,"43,510","68,479",0.035,0.040,"197,788",0.04,0.035,0.035,0.035,s,15 Nov 2019,05:00PM,0.035,ICON OFFSHORE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5255
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9113,0.005,+1.56,"19,732",84,0.320,0.325,"2,502",0.32,0.310,0.325,0.310,s,15 Nov 2019,05:00PM,0.325,ICONIC WORLDWIDE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9113
MAIN MARKET,PROPERTY,'9687,0.040,+2.99,286,2,1.330,1.380,149,1.34,1.330,1.380,1.280,s,15 Nov 2019,05:00PM,1.380,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9687
MAIN MARKET,PROPERTY,'5606,-,-,-,100,2.710,2.760,14,2.77,-,-,-,s,15 Nov 2019,05:00PM,-,IGB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5606
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5227,-0.010,-0.52,"59,113",913,1.910,1.920,596,1.92,1.920,1.950,1.910,s,15 Nov 2019,05:00PM,1.910,IGB REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5227
MAIN MARKET,HEALTH CARE,'5225,0.110,+2.10,"77,582",799,5.350,5.380,49,5.24,5.250,5.380,5.250,s,15 Nov 2019,05:00PM,5.350,IHH HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5225
MAIN MARKET,CONSTRUCTION,'3336,-0.010,-0.47,"17,860",375,2.120,2.130,658,2.14,2.140,2.140,2.110,s,15 Nov 2019,05:00PM,2.130,IJM CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3336
MAIN MARKET,PLANTATION,'2216,-0.010,-0.62,"3,551",50,1.580,1.610,207,1.62,1.620,1.620,1.600,s,15 Nov 2019,05:00PM,1.610,IJM PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2216
MAIN MARKET,CONSTRUCTION,'5268,-,-,"10,651","3,641",0.100,0.105,"22,496",0.1,0.100,0.100,0.100,s,15 Nov 2019,05:00PM,0.100,IKHMAS JAYA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5268
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7222,0.030,+1.40,"7,979",5,2.040,2.180,5,2.15,2.160,2.180,2.130,s,15 Nov 2019,05:00PM,2.180,IMASPRO CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7222
