Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
89,0.565,615,-0.020,-3.39,0.570,'5254,BOUSTEAD PLANTATIONS BERHAD,23 Oct 2019,0.590,0.59,0.555,MAIN MARKET,0.590,s,PLANTATION,0.570,"1,210",05:00PM,"19,784",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5254
90,1.110,100,-,-,-,'6297,BOX-PAK (MALAYSIA) BERHAD,23 Oct 2019,-,1.18,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.180,470,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6297
91,1.000,151,-,-,-,'5100,BP PLASTICS HOLDING BHD,23 Oct 2019,-,1.0,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.030,100,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5100
92,0.165,"1,507",-,-,0.165,'9474,BRAHIM'S HOLDINGS BERHAD,23 Oct 2019,0.170,0.165,0.165,MAIN MARKET,0.165,s,CONSUMER PRODUCTS & SERVICES,0.170,"2,606",05:00PM,"5,057",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9474
93,0.790,17,-,-,0.790,'8761,BREM HOLDING BERHAD,23 Oct 2019,0.790,0.79,0.790,MAIN MARKET,0.790,s,CONSTRUCTION,0.800,67,05:00PM,533,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8761
94,0.160,658,-,-,0.160,'9938,BRIGHT PACKAGING INDUSTRY BERHAD,23 Oct 2019,0.160,0.16,0.160,MAIN MARKET,0.160,s,INDUSTRIAL PRODUCTS & SERVICES,0.175,417,05:00PM,137,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9938
95,19.580,21,-0.080,-0.41,19.660,'4162,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,23 Oct 2019,19.780,19.74,19.400,MAIN MARKET,19.740,s,CONSUMER PRODUCTS & SERVICES,19.660,11,05:00PM,"1,598",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4162
96,0.285,150,-,-,-,'7221,BSL CORPORATION BERHAD,23 Oct 2019,-,0.3,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.325,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7221
97,0.090,"1,034",-,-,0.090,'7188,BTM RESOURCES BERHAD,23 Oct 2019,0.090,0.09,0.090,MAIN MARKET,0.090,s,INDUSTRIAL PRODUCTS & SERVICES,0.095,499,05:00PM,"1,000",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7188
98,0.440,"37,757",0.045,+11.25,0.445,'5210,BUMI ARMADA BERHAD,23 Oct 2019,0.445,0.4,0.410,MAIN MARKET,0.430,s,ENERGY,0.445,"246,451",05:00PM,"2,964,219",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5210
99,6.060,782,-0.040,-0.66,6.060,'1818,BURSA MALAYSIA BERHAD,23 Oct 2019,6.120,6.1,6.050,MAIN MARKET,6.100,s,FINANCIAL SERVICES,6.110,50,05:00PM,"5,134",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1818
100,1.470,21,-,-,1.470,'2828,C.I. HOLDINGS BERHAD,23 Oct 2019,1.540,1.47,1.470,MAIN MARKET,1.540,s,CONSUMER PRODUCTS & SERVICES,1.530,33,05:00PM,115,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2828
101,0.445,"1,230",-0.015,-3.23,0.450,'7174,CAB CAKARAN CORPORATION BERHAD,23 Oct 2019,0.460,0.465,0.450,MAIN MARKET,0.460,s,CONSUMER PRODUCTS & SERVICES,0.450,55,05:00PM,"7,692",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7174
102,0.430,123,-,-,0.430,'7154,CAELY HOLDINGS BHD,23 Oct 2019,0.440,0.43,0.425,MAIN MARKET,0.425,s,CONSUMER PRODUCTS & SERVICES,0.440,110,05:00PM,"1,328",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7154
103,2.360,"4,317",-,-,2.360,'2852,CAHYA MATA SARAWAK BERHAD,23 Oct 2019,2.380,2.36,2.360,MAIN MARKET,2.360,s,INDUSTRIAL PRODUCTS & SERVICES,2.380,"2,016",05:00PM,"6,562",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2852
104,0.210,150,-,-,-,'7128,CAM RESOURCES BERHAD,23 Oct 2019,-,0.235,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.235,31,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7128
105,3.390,42,-0.030,-0.87,3.410,'5105,CAN-ONE BERHAD,23 Oct 2019,3.450,3.44,3.390,MAIN MARKET,3.450,s,INDUSTRIAL PRODUCTS & SERVICES,3.410,17,05:00PM,702,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5105
106,1.030,"2,933",0.010,+0.96,1.050,'5180,CAPITALAND MALAYSIA MALL TRUST,23 Oct 2019,1.050,1.04,1.030,MAIN MARKET,1.050,s,REAL ESTATE INVESTMENT TRUSTS,1.050,"9,634",05:00PM,"1,083",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5180
107,1.290,859,0.070,+5.74,1.290,'5257,CARIMIN PETROLEUM BERHAD,23 Oct 2019,1.290,1.22,1.230,MAIN MARKET,1.230,s,ENERGY,1.300,"2,477",05:00PM,"38,375",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5257
108,2.440,27,-0.040,-1.61,2.450,'5245,CARING PHARMACY GROUP BERHAD,23 Oct 2019,2.460,2.49,2.440,MAIN MARKET,2.450,s,CONSUMER PRODUCTS & SERVICES,2.450,21,05:00PM,243,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5245
109,26.380,10,-0.260,-0.97,26.500,'2836,CARLSBERG BREWERY MALAYSIA BERHAD,23 Oct 2019,26.980,26.76,26.220,MAIN MARKET,26.980,s,CONSUMER PRODUCTS & SERVICES,26.500,2,05:00PM,"1,105",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2836
110,0.810,"1,173",-0.005,-0.61,0.810,'7076,CB INDUSTRIAL PRODUCT HOLDING BERHAD,23 Oct 2019,0.815,0.815,0.810,MAIN MARKET,0.810,s,INDUSTRIAL PRODUCTS & SERVICES,0.820,333,05:00PM,"1,117",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7076
111,0.515,568,-0.005,-0.96,0.515,'7035,CCK CONSOLIDATED HOLDINGS BERHAD,23 Oct 2019,0.530,0.52,0.510,MAIN MARKET,0.525,s,CONSUMER PRODUCTS & SERVICES,0.520,915,05:00PM,"13,631",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7035
112,0.125,"3,770",-0.005,-3.70,0.130,'5195,CENSOF HOLDINGS BERHAD,23 Oct 2019,0.135,0.135,0.130,MAIN MARKET,0.135,s,TECHNOLOGY,0.135,"5,520",05:00PM,"3,310",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5195
113,0.450,100,-,-,-,'8052,CENTRAL GLOBAL BERHAD,23 Oct 2019,-,0.525,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8052
114,0.495,1,-,-,0.495,'8982,CEPATWAWASAN GROUP BERHAD,23 Oct 2019,0.500,0.495,0.495,MAIN MARKET,0.495,s,PLANTATION,0.500,383,05:00PM,609,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8982
115,0.285,120,-,-,-,'7209,CHEETAH HOLDINGS BERHAD,23 Oct 2019,-,0.3,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.315,62,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7209
116,1.570,99,-,-,1.570,'2879,CHEMICAL COMPANY OF MALAYSIA BERHAD,23 Oct 2019,1.570,1.57,1.570,MAIN MARKET,1.570,s,INDUSTRIAL PRODUCTS & SERVICES,1.600,20,05:00PM,1,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2879
117,0.775,17,-0.005,-0.64,0.775,'5273,CHIN HIN GROUP BERHAD,23 Oct 2019,0.780,0.78,0.775,MAIN MARKET,0.780,s,INDUSTRIAL PRODUCTS & SERVICES,0.780,610,05:00PM,"1,304",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5273
118,0.275,"1,000",-,-,-,'7187,CHIN HIN GROUP PROPERTY BERHAD,23 Oct 2019,-,0.285,-,MAIN MARKET,-,s,TRANSPORTATION & LOGISTICS,0.285,190,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7187
119,6.300,299,-,-,-,'1929,CHIN TECK PLANTATIONS BERHAD,23 Oct 2019,-,6.3,-,MAIN MARKET,-,s,PLANTATION,6.440,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1929
120,1.680,30,-,-,1.680,'5007,CHIN WELL HOLDINGS BERHAD,23 Oct 2019,1.680,1.68,1.680,MAIN MARKET,1.680,s,INDUSTRIAL PRODUCTS & SERVICES,1.690,30,05:00PM,500,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5007
121,-,-,-,-,-,'5229,CHINA AUTOMOBILE PARTS HOLDINGS LIMITED,23 Oct 2019,-,0.01,-,MAIN MARKET,-,Ss,INDUSTRIAL PRODUCTS & SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5229
122,0.035,"34,200",-,-,0.040,'5188,CHINA OUHUA WINERY HOLDINGS LIMITED,23 Oct 2019,0.045,0.04,0.040,MAIN MARKET,0.040,s,CONSUMER PRODUCTS & SERVICES,0.040,"4,260",05:00PM,"26,580",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5188
123,1.390,46,-0.080,-5.63,1.340,'5797,CHOO BEE METAL INDUSTRIES BHD,23 Oct 2019,1.360,1.42,1.340,MAIN MARKET,1.360,s,INDUSTRIAL PRODUCTS & SERVICES,1.400,20,05:00PM,60,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5797
124,0.360,90,-,-,-,'7016,CHUAN HUAT RESOURCES BHD,23 Oct 2019,-,0.38,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.390,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7016
125,4.930,"4,441",-0.020,-0.40,4.940,'1023,CIMB GROUP HOLDINGS BERHAD,23 Oct 2019,4.960,4.96,4.920,MAIN MARKET,4.950,s,FINANCIAL SERVICES,4.940,"4,511",05:00PM,"52,796",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1023
126,0.395,429,-,-,0.395,'7117,CJ CENTURY LOGISTICS HOLDINGS BERHAD,23 Oct 2019,0.395,0.395,0.395,MAIN MARKET,0.395,s,TRANSPORTATION & LOGISTICS,0.400,656,05:00PM,795,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7117
127,0.990,342,-,-,1.000,'7202,CLASSIC SCENIC BERHAD,23 Oct 2019,1.010,1.0,1.000,MAIN MARKET,1.010,s,CONSUMER PRODUCTS & SERVICES,1.000,14,05:00PM,46,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7202
128,0.035,"11,191",-,-,-,'7018,CME GROUP BERHAD,23 Oct 2019,-,0.035,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.040,"9,806",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7018
129,0.395,15,-0.010,-2.17,0.450,'7986,CN ASIA CORPORATION BHD,23 Oct 2019,0.450,0.46,0.385,MAIN MARKET,0.385,s,INDUSTRIAL PRODUCTS & SERVICES,0.450,39,05:00PM,111,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7986
130,0.060,"2,800",-,-,0.065,'5104,CNI HOLDINGS BERHAD,23 Oct 2019,0.065,0.065,0.065,MAIN MARKET,0.065,s,CONSUMER PRODUCTS & SERVICES,0.065,"10,427",05:00PM,250,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5104
131,1.130,200,0.110,+10.58,1.150,'5071,COASTAL CONTRACTS BHD,23 Oct 2019,1.180,1.04,1.040,MAIN MARKET,1.040,s,ENERGY,1.150,9,05:00PM,"9,119",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5071
132,1.980,280,0.010,+0.51,1.980,'7205,COCOALAND HOLDINGS BERHAD,23 Oct 2019,1.980,1.97,1.980,MAIN MARKET,1.980,s,CONSUMER PRODUCTS & SERVICES,2.010,60,05:00PM,30,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7205
133,0.775,70,0.005,+0.65,0.780,'2127,COMFORT GLOVES BERHAD,23 Oct 2019,0.780,0.775,0.775,MAIN MARKET,0.775,s,INDUSTRIAL PRODUCTS & SERVICES,0.780,30,05:00PM,"1,283",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2127
134,0.060,"1,020",0.015,+23.08,0.080,'7195,COMINTEL CORPORATION BHD,23 Oct 2019,0.080,0.065,0.065,MAIN MARKET,0.065,s,INDUSTRIAL PRODUCTS & SERVICES,0.080,"2,044",05:00PM,33,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7195
135,0.690,50,-,-,0.695,'5136,COMPLETE LOGISTIC SERVICES BERHAD,23 Oct 2019,0.695,0.695,0.695,MAIN MARKET,0.695,s,TRANSPORTATION & LOGISTICS,0.730,79,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5136
136,0.015,"398,693",-,-,0.020,'5037,COMPUGATES HOLDINGS BERHAD,23 Oct 2019,0.020,0.02,0.020,MAIN MARKET,0.020,s,INDUSTRIAL PRODUCTS & SERVICES,0.020,"7,201",05:00PM,"52,370",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5037
137,1.100,150,-,-,-,'8044,COMPUTER FORMS (MALAYSIA) BERHAD,23 Oct 2019,-,1.11,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.300,150,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8044
138,0.490,59,-,-,-,'8435,CONCRETE ENGINEERING PRODUCTS BERHAD,23 Oct 2019,-,0.53,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.530,89,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8435
139,1.280,5,-0.010,-0.78,1.270,'5738,COUNTRY HEIGHTS HOLDINGS BHD,23 Oct 2019,1.270,1.28,1.270,MAIN MARKET,1.270,s,PROPERTY,1.390,233,05:00PM,16,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5738
140,1.260,20,-0.060,-4.58,1.250,'5049,COUNTRY VIEW BERHAD,23 Oct 2019,1.250,1.31,1.250,MAIN MARKET,1.250,s,PROPERTY,1.610,21,05:00PM,20,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5049
141,1.200,50,0.010,+0.83,1.210,'6718,CRESCENDO CORPORATION BERHAD,23 Oct 2019,1.210,1.2,1.210,MAIN MARKET,1.210,s,PROPERTY,1.230,180,05:00PM,60,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6718
142,0.940,15,-,-,0.940,'8591,CREST BUILDER HOLDINGS BERHAD,23 Oct 2019,0.940,0.94,0.935,MAIN MARKET,0.940,s,CONSTRUCTION,0.945,100,05:00PM,"1,454",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8591
143,0.985,100,-,-,1.000,'5094,CSC STEEL HOLDINGS BERHAD,23 Oct 2019,1.000,1.0,1.000,MAIN MARKET,1.000,s,INDUSTRIAL PRODUCTS & SERVICES,1.000,29,05:00PM,"1,643",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5094
144,0.175,545,-0.005,-2.78,0.175,'0051,CUSCAPI BERHAD,23 Oct 2019,0.185,0.18,0.175,MAIN MARKET,0.180,s,TECHNOLOGY,0.180,"4,400",05:00PM,"10,506",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0051
145,0.460,120,0.050,+11.90,0.470,'9423,CWG HOLDINGS BERHAD,23 Oct 2019,0.485,0.42,0.420,MAIN MARKET,0.425,s,CONSUMER PRODUCTS & SERVICES,0.475,620,05:00PM,"9,546",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9423
146,1.310,30,-0.020,-1.46,1.350,'2925,CYCLE & CARRIAGE BINTANG BERHAD,23 Oct 2019,1.350,1.37,1.310,MAIN MARKET,1.310,s,CONSUMER PRODUCTS & SERVICES,1.350,15,05:00PM,25,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2925
147,0.350,20,-,-,-,'7157,CYL CORPORATION BERHAD,23 Oct 2019,-,0.355,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.390,6,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7157
148,0.270,100,-,-,-,'5082,CYMAO HOLDINGS BERHAD,23 Oct 2019,-,0.28,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.310,500,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5082
149,1.420,486,-0.010,-0.69,1.430,'5184,CYPARK RESOURCES BERHAD,23 Oct 2019,1.450,1.44,1.410,MAIN MARKET,1.440,s,INDUSTRIAL PRODUCTS & SERVICES,1.430,"9,450",05:00PM,"12,272",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5184
150,0.695,"5,720",0.005,+0.71,0.705,'7204,D&O GREEN TECHNOLOGIES BERHAD,23 Oct 2019,0.710,0.7,0.695,MAIN MARKET,0.710,s,TECHNOLOGY,0.705,467,05:00PM,"28,623",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7204
151,0.025,"644,449",-,-,0.030,'7179,D.B.E. GURNEY RESOURCES BERHAD,23 Oct 2019,0.030,0.03,0.030,MAIN MARKET,0.030,s,CONSUMER PRODUCTS & SERVICES,0.030,"32,504",05:00PM,400,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7179
152,0.280,"6,401",0.005,+1.79,0.285,'4456,DAGANG NEXCHANGE BERHAD,23 Oct 2019,0.285,0.28,0.275,MAIN MARKET,0.280,s,TECHNOLOGY,0.285,"17,305",05:00PM,"35,024",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4456
153,1.970,60,0.050,+2.56,2.000,'8125,DAIBOCHI BERHAD,23 Oct 2019,2.000,1.95,1.990,MAIN MARKET,2.000,s,INDUSTRIAL PRODUCTS & SERVICES,2.000,11,05:00PM,380,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8125
154,0.420,118,0.010,+2.44,0.420,'3484,DAMANSARA REALTY BHD,23 Oct 2019,0.440,0.41,0.415,MAIN MARKET,0.420,s,PROPERTY,0.425,1,05:00PM,992,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3484
155,0.525,97,-0.015,-2.78,0.525,'5276,DANCOMECH HOLDINGS BERHAD,23 Oct 2019,0.540,0.54,0.515,MAIN MARKET,0.540,s,INDUSTRIAL PRODUCTS & SERVICES,0.530,280,05:00PM,"2,637",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5276
156,0.185,"5,112",-0.010,-5.13,0.185,'8338,DATAPREP HOLDINGS BHD,23 Oct 2019,0.200,0.195,0.185,MAIN MARKET,0.190,s,TECHNOLOGY,0.190,"2,719",05:00PM,"28,486",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8338
157,1.010,160,0.010,+1.00,1.010,'5216,DATASONIC GROUP BERHAD,23 Oct 2019,1.020,1.0,0.995,MAIN MARKET,1.000,s,TECHNOLOGY,1.020,"1,565",05:00PM,"34,554",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5216
158,0.005,"1,376,951",0.005,+100.00,0.010,'0091,DAYA MATERIALS BERHAD,23 Oct 2019,0.010,0.005,0.010,MAIN MARKET,0.010,s,ENERGY,0.010,"118,333",05:00PM,"1,105",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0091
159,1.930,200,0.010,+0.52,1.940,'5141,DAYANG ENTERPRISE HOLDINGS BERHAD,23 Oct 2019,1.950,1.93,1.880,MAIN MARKET,1.920,s,ENERGY,1.940,"1,084",05:00PM,"53,342",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5141
160,1.050,250,-,-,-,'7119,DEGEM BERHAD,23 Oct 2019,-,1.05,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,1.080,99,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7119
161,1.050,158,0.030,+2.94,1.050,'5132,DELEUM BERHAD,23 Oct 2019,1.060,1.02,1.010,MAIN MARKET,1.020,s,ENERGY,1.060,432,05:00PM,"5,811",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5132
162,0.225,"11,329",0.025,+12.20,0.230,'7212,DESTINI BERHAD,23 Oct 2019,0.235,0.205,0.205,MAIN MARKET,0.205,s,INDUSTRIAL PRODUCTS & SERVICES,0.230,"29,349",05:00PM,"156,390",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7212
163,3.510,"1,020",-,-,3.520,'7277,DIALOG GROUP BERHAD,23 Oct 2019,3.530,3.52,3.500,MAIN MARKET,3.500,s,ENERGY,3.520,"8,558",05:00PM,"153,629",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7277
164,4.700,741,0.020,+0.43,4.720,'6947,DIGI.COM BERHAD,23 Oct 2019,4.720,4.7,4.680,MAIN MARKET,4.700,s,TELECOMMUNICATIONS & MEDIA,4.720,"29,220",05:00PM,"26,783",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6947
165,0.045,470,-0.005,-10.00,0.045,'0029,DIGISTAR CORPORATION BERHAD,23 Oct 2019,0.045,0.05,0.045,MAIN MARKET,0.045,s,TECHNOLOGY,0.050,"21,883",05:00PM,"7,030",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0029
166,1.620,30,-,-,-,'7528,DKLS INDUSTRIES BHD,23 Oct 2019,-,1.7,-,MAIN MARKET,-,s,CONSTRUCTION,1.750,15,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7528
167,2.480,90,-,-,-,'5908,DKSH HOLDINGS (MALAYSIA) BERHAD,23 Oct 2019,-,2.48,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,2.530,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5908
168,0.395,50,-,-,0.405,'7114,D'NONCE TECHNOLOGY BHD,23 Oct 2019,0.405,0.405,0.395,MAIN MARKET,0.400,s,INDUSTRIAL PRODUCTS & SERVICES,0.405,645,05:00PM,710,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7114
169,0.160,89,-,-,0.160,'5835,DOLOMITE CORPORATION BERHAD,23 Oct 2019,0.165,0.16,0.160,MAIN MARKET,0.160,s,INDUSTRIAL PRODUCTS & SERVICES,0.165,431,05:00PM,"1,439",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5835
170,0.090,"2,998",-,-,-,'5265,DOLPHIN INTERNATIONAL BERHAD,23 Oct 2019,-,0.1,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.100,297,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5265
171,1.260,7,-,-,-,'7169,DOMINANT ENTERPRISE BERHAD,23 Oct 2019,-,1.27,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.270,49,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7169
172,0.055,300,-,-,-,'7198,DPS RESOURCES BERHAD,23 Oct 2019,-,0.06,-,MAIN MARKET,-,s,PROPERTY,0.060,"6,801",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7198
173,2.540,109,0.080,+3.25,2.540,'1619,DRB-HICOM BERHAD,23 Oct 2019,2.590,2.46,2.480,MAIN MARKET,2.480,s,CONSUMER PRODUCTS & SERVICES,2.550,"3,453",05:00PM,"162,710",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1619
174,3.000,"1,370",-0.060,-1.96,3.000,'7233,DUFU TECHNOLOGY CORP. BERHAD,23 Oct 2019,3.060,3.06,2.990,MAIN MARKET,3.060,s,INDUSTRIAL PRODUCTS & SERVICES,3.010,41,05:00PM,"11,523",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7233
