Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7217,0.015,+4.23,"9,664",110,0.370,0.375,506,0.355,0.355,0.375,0.355,s,01 Nov 2019,05:00PM,0.370,EONMETALL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7217
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7773,0.010,+2.78,100,100,0.325,0.370,39,0.36,0.360,0.370,0.360,s,01 Nov 2019,05:00PM,0.370,EP MANUFACTURING BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7773
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5081,0.020,+3.64,600,50,0.550,0.570,100,0.55,0.570,0.570,0.570,s,01 Nov 2019,05:00PM,0.570,ESTHETICS INTERNATIONAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5081
MAIN MARKET,PROPERTY,'6815,-0.010,-1.56,100,500,0.630,0.645,100,0.64,0.630,0.630,0.630,s,01 Nov 2019,05:00PM,0.630,EUPE CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6815
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7208,-,-,-,500,0.100,0.110,723,0.11,-,-,-,s,01 Nov 2019,05:00PM,-,EURO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7208
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7094,-0.015,-3.70,400,40,0.400,0.420,200,0.405,0.400,0.400,0.390,s,01 Nov 2019,05:00PM,0.390,EUROSPAN HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7094
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5101,0.005,+1.64,"78,958","3,161",0.310,0.315,710,0.305,0.305,0.325,0.305,s,01 Nov 2019,05:00PM,0.310,EVERGREEN FIBREBOARD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5101
MAIN MARKET,CONSTRUCTION,'5205,0.010,+2.47,"26,906",380,0.415,0.420,"1,153",0.405,0.400,0.425,0.400,s,01 Nov 2019,05:00PM,0.415,EVERSENDAI CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5205
MAIN MARKET,PROPERTY,'7249,-0.005,-0.78,"15,232","3,586",0.630,0.635,"1,297",0.64,0.635,0.640,0.630,s,01 Nov 2019,05:00PM,0.635,EWEIN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7249
MAIN MARKET,TECHNOLOGY,'0065,-0.010,-1.64,"63,531",6,0.600,0.605,"1,050",0.61,0.610,0.620,0.595,s,01 Nov 2019,05:00PM,0.600,EXCEL FORCE MSC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0065
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2984,-0.020,-1.55,25,100,1.250,1.270,55,1.29,1.270,1.270,1.270,s,01 Nov 2019,05:00PM,1.270,FACB INDUSTRIES INCORPORATED BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2984
MAIN MARKET,CONSTRUCTION,'7047,-,-,"24,160",157,0.385,0.390,"1,714",0.385,0.385,0.395,0.380,s,01 Nov 2019,05:00PM,0.385,FAJARBARU BUILDER GROUP BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7047
MAIN MARKET,PLANTATION,'5029,-,-,270,16,2.550,2.800,30,2.65,2.650,2.650,2.650,s,01 Nov 2019,05:00PM,2.650,FAR EAST HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5029
MAIN MARKET,PROPERTY,'6041,-0.005,-1.45,580,50,0.330,0.340,714,0.345,0.340,0.340,0.335,s,01 Nov 2019,05:00PM,0.340,FARLIM GROUP (MALAYSIA) BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6041
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7229,-,-,284,99,2.700,2.730,173,2.7,2.710,2.730,2.700,s,01 Nov 2019,05:00PM,2.700,FAVELLE FAVCO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7229
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2755,-,-,-,300,0.610,-,-,0.61,-,-,-,s,01 Nov 2019,05:00PM,-,FCW HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2755
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8605,-0.015,-4.00,566,12,0.360,0.375,90,0.375,0.360,0.360,0.360,s,01 Nov 2019,05:00PM,0.360,FEDERAL INTERNATIONAL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8605
MAIN MARKET,PLANTATION,'5222,-,-,"73,985","6,795",1.100,1.110,"3,787",1.1,1.100,1.120,1.090,s,01 Nov 2019,05:00PM,1.100,FGV HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5222
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6939,0.005,+1.03,402,305,0.485,0.515,103,0.485,0.490,0.515,0.490,s,01 Nov 2019,05:00PM,0.490,FIAMMA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6939
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0149,-0.045,-10.98,100,240,0.365,0.400,113,0.41,0.365,0.365,0.365,s,01 Nov 2019,05:00PM,0.365,FIBON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0149
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3107,0.020,+1.16,30,100,1.730,1.750,60,1.72,1.740,1.740,1.740,s,01 Nov 2019,05:00PM,1.740,FIMA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3107
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9318,-,-,"10,197","3,282",0.380,0.385,"3,706",0.38,0.380,0.385,0.380,s,01 Nov 2019,05:00PM,0.380,FITTERS DIVERSIFIED BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9318
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5197,-0.030,-2.63,60,180,1.110,1.140,75,1.14,1.120,1.120,1.110,s,01 Nov 2019,05:00PM,1.110,FOCUS LUMBER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5197
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9172,0.020,+1.31,"5,235",299,1.540,1.550,"4,921",1.53,1.530,1.600,1.530,s,01 Nov 2019,05:00PM,1.550,FORMOSA PROSONIC INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9172
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5277,-,-,"42,710","9,233",0.465,0.470,"10,842",0.47,0.470,0.470,0.460,s,01 Nov 2019,05:00PM,0.470,FOUNDPAC GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5277
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3689,0.620,+1.79,"2,111",1,34.680,35.200,48,34.58,34.580,35.300,34.580,s,01 Nov 2019,05:00PM,35.200,FRASER & NEAVE HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3689
MAIN MARKET,TRANSPORTATION & LOGISTICS,'7210,-,-,370,273,0.610,0.615,451,0.61,0.610,0.610,0.610,s,01 Nov 2019,05:00PM,0.610,FREIGHT MANAGEMENT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7210
MAIN MARKET,TECHNOLOGY,'0128,0.020,+1.05,"41,080",342,1.910,1.930,"1,368",1.91,1.910,1.930,1.880,s,01 Nov 2019,05:00PM,1.930,FRONTKEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0128
MAIN MARKET,TECHNOLOGY,'9377,-,-,-,-,-,-,-,0.095,-,-,-,Ss,01 Nov 2019,05:00PM,-,FSBM HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9377
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7184,-0.070,-1.90,"2,182",109,3.620,3.670,200,3.69,3.690,3.700,3.610,s,01 Nov 2019,05:00PM,3.620,G3 GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7184
MAIN MARKET,CONSTRUCTION,'5226,0.010,+0.78,"13,114","1,125",1.290,1.300,"8,302",1.29,1.300,1.330,1.290,s,01 Nov 2019,05:00PM,1.300,GABUNGAN AQRS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5226
MAIN MARKET,CONSTRUCTION,'9261,0.035,+5.11,"104,574","2,064",0.715,0.720,742,0.685,0.690,0.735,0.685,s,01 Nov 2019,05:00PM,0.720,GADANG HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9261
MAIN MARKET,CONSTRUCTION,'5398,-0.110,-2.94,"16,928",134,3.620,3.630,234,3.74,3.700,3.730,3.620,s,01 Nov 2019,05:00PM,3.630,GAMUDA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5398
MAIN MARKET,UTILITIES,'5209,-,-,124,"5,886",2.800,2.850,206,2.8,2.860,2.860,2.800,s,01 Nov 2019,05:00PM,2.800,GAS MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5209
MAIN MARKET,TRANSPORTATION & LOGISTICS,'0078,-,-,"29,219","5,469",0.285,0.290,"8,830",0.285,0.290,0.295,0.285,s,01 Nov 2019,05:00PM,0.285,GD EXPRESS CARRIER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0078
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7197,-,-,-,130,0.430,0.480,500,0.47,-,-,-,s,01 Nov 2019,05:00PM,-,GE-SHEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7197
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3182,0.060,+1.03,"46,111",7,5.870,5.880,741,5.81,5.800,5.870,5.750,s,01 Nov 2019,05:00PM,5.870,GENTING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3182
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4715,0.020,+0.62,"59,269",837,3.220,3.230,"9,546",3.21,3.210,3.230,3.190,s,01 Nov 2019,05:00PM,3.230,GENTING MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4715
MAIN MARKET,PLANTATION,'2291,0.080,+0.80,"2,100",682,9.950,10.020,"1,065",9.94,9.960,10.020,9.950,s,01 Nov 2019,05:00PM,10.020,GENTING PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2291
MAIN MARKET,CONSTRUCTION,'3204,0.010,+0.97,"44,931","2,978",1.040,1.050,"1,795",1.03,1.030,1.070,1.030,s,01 Nov 2019,05:00PM,1.040,GEORGE KENT (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3204
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5079,-0.005,-2.63,"5,813","13,240",0.180,0.185,542,0.19,0.185,0.190,0.185,s,01 Nov 2019,05:00PM,0.185,GETS GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5079
MAIN MARKET,TECHNOLOGY,'0021,-,-,"5,450",270,1.440,1.450,779,1.44,1.460,1.470,1.430,s,01 Nov 2019,05:00PM,1.440,GHL SYSTEMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0021
MAIN MARKET,PROPERTY,'1147,-,-,648,"1,002",0.200,0.205,710,0.2,0.200,0.200,0.200,s,01 Nov 2019,05:00PM,0.200,GLOBAL ORIENTAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1147
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5220,-0.015,-4.11,"10,288",77,0.350,0.360,430,0.365,0.365,0.365,0.350,s,01 Nov 2019,05:00PM,0.350,GLOBALTEC FORMATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5220
MAIN MARKET,TECHNOLOGY,'7022,-0.020,-0.97,"29,343","1,526",2.040,2.050,"9,326",2.07,2.040,2.070,2.020,s,01 Nov 2019,05:00PM,2.050,GLOBETRONICS TECHNOLOGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7022
MAIN MARKET,PROPERTY,'5020,-0.010,-2.78,160,300,0.355,0.365,40,0.36,0.360,0.360,0.350,s,01 Nov 2019,05:00PM,0.350,GLOMAC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5020
MAIN MARKET,PLANTATION,'7382,-,-,-,50,0.395,0.400,50,0.4,-,-,-,s,01 Nov 2019,05:00PM,-,GOLDEN LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7382
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5649,-,-,550,200,0.180,0.190,10,0.18,0.180,0.180,0.180,s,01 Nov 2019,05:00PM,0.180,GOLDEN PHAROS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5649
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7192,-0.005,-2.86,"3,565",45,0.170,0.175,"1,513",0.175,0.175,0.175,0.170,s,01 Nov 2019,05:00PM,0.170,GOODWAY INTEGRATED INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7192
MAIN MARKET,PLANTATION,'2135,0.005,+0.74,18,30,0.655,0.685,121,0.68,0.685,0.685,0.680,s,01 Nov 2019,05:00PM,0.685,GOPENG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2135
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7096,-0.005,-4.55,"2,000","2,015",0.100,0.110,30,0.11,0.105,0.105,0.105,s,01 Nov 2019,05:00PM,0.105,GPA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7096
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5592,-,-,-,390,0.480,0.700,50,0.48,-,-,-,s,01 Nov 2019,05:00PM,-,GRAND CENTRAL ENTERPRISES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5592
MAIN MARKET,PROPERTY,'7010,-,-,-,300,0.480,0.565,1,0.5,-,-,-,s,01 Nov 2019,05:00PM,-,GRAND HOOVER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7010
MAIN MARKET,TECHNOLOGY,'0056,-,-,"1,084","1,285",0.270,0.280,"1,992",0.28,0.285,0.285,0.275,s,01 Nov 2019,05:00PM,0.280,GRAND-FLO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0056
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0082,-0.005,-0.68,"41,158",825,0.730,0.735,"4,525",0.735,0.730,0.730,0.720,s,01 Nov 2019,05:00PM,0.730,GREEN PACKET BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0082
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'0136,-0.005,-4.00,"7,445",259,0.120,0.125,"2,721",0.125,0.120,0.120,0.120,s,01 Nov 2019,05:00PM,0.120,GREENYIELD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0136
MAIN MARKET,PROPERTY,'9962,-,-,201,30,0.270,0.295,282,0.295,0.255,0.295,0.255,s,01 Nov 2019,05:00PM,0.295,GROMUTUAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9962
MAIN MARKET,PROPERTY,'7077,0.010,+5.71,"5,481","1,050",0.180,0.185,"1,269",0.175,0.180,0.185,0.175,s,01 Nov 2019,05:00PM,0.185,GSB GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7077
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5102,-0.010,-0.20,"13,972",121,4.890,4.900,"5,551",4.9,4.910,4.980,4.880,s,01 Nov 2019,05:00PM,4.890,GUAN CHONG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5102
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3247,0.005,+1.05,135,3,0.480,0.490,83,0.475,0.480,0.490,0.480,s,01 Nov 2019,05:00PM,0.480,GUH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3247
MAIN MARKET,TRANSPORTATION & LOGISTICS,'7676,-,-,"1,050","1,050",0.295,0.300,450,0.3,0.295,0.300,0.295,s,01 Nov 2019,05:00PM,0.300,GUNUNG CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7676
MAIN MARKET,PROPERTY,'1503,0.010,+1.50,248,160,0.655,0.675,202,0.665,0.660,0.675,0.655,s,01 Nov 2019,05:00PM,0.675,GUOCOLAND (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1503
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7668,0.010,+0.43,"4,103",82,2.330,2.350,112,2.34,2.340,2.350,2.320,s,01 Nov 2019,05:00PM,2.350,HAI-O ENTERPRISE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7668
MAIN MARKET,ENERGY,'7253,0.010,+2.60,"4,988",50,0.390,0.395,"1,303",0.385,0.385,0.395,0.385,s,01 Nov 2019,05:00PM,0.395,HANDAL ENERGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7253
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3034,-0.060,-0.60,"5,506",100,9.910,9.950,50,9.98,9.900,9.960,9.870,s,01 Nov 2019,05:00PM,9.920,HAP SENG CONSOLIDATED BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3034
MAIN MARKET,PLANTATION,'5138,-0.010,-0.68,382,186,1.450,1.490,30,1.46,1.460,1.470,1.450,s,01 Nov 2019,05:00PM,1.450,HAP SENG PLANTATIONS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5138
MAIN MARKET,TRANSPORTATION & LOGISTICS,'2062,-0.030,-4.76,412,500,0.590,0.600,328,0.63,0.600,0.600,0.600,s,01 Nov 2019,05:00PM,0.600,HARBOUR-LINK GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2062
MAIN MARKET,PLANTATION,'7501,-,-,-,80,0.525,0.550,25,0.55,-,-,-,s,01 Nov 2019,05:00PM,-,HARN LEN CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7501
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5008,-,-,20,10,3.630,3.700,23,3.62,3.630,3.630,3.620,s,01 Nov 2019,05:00PM,3.620,HARRISONS HOLDINGS (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5008
MAIN MARKET,HEALTH CARE,'5168,0.110,+2.09,"57,625","1,546",5.370,5.380,10,5.26,5.250,5.410,5.210,s,01 Nov 2019,05:00PM,5.370,HARTALEGA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5168
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5187,-,-,"9,302","13,870",0.070,0.075,"13,446",0.075,0.075,0.075,0.070,s,01 Nov 2019,05:00PM,0.075,HB GLOBAL LIMITED,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5187
MAIN MARKET,PROPERTY,'7105,-,-,"1,910",120,1.200,1.220,319,1.22,1.210,1.220,1.210,s,01 Nov 2019,05:00PM,1.220,HCK CAPITAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7105
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3255,-0.060,-0.23,"1,303",268,25.500,25.560,461,25.56,25.560,25.740,25.500,s,01 Nov 2019,05:00PM,25.500,HEINEKEN MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3255
MAIN MARKET,TECHNOLOGY,'5028,-0.030,-2.86,"12,732",891,1.020,1.030,100,1.05,1.040,1.050,1.020,s,01 Nov 2019,05:00PM,1.020,HEITECH PADU BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5028
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5121,0.005,+0.51,250,"1,570",0.985,0.990,"1,354",0.985,0.990,1.000,0.985,s,01 Nov 2019,05:00PM,0.990,HEKTAR REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5121
MAIN MARKET,ENERGY,'4324,0.020,+0.47,924,6,4.290,4.300,9,4.28,4.270,4.300,4.250,s,01 Nov 2019,05:00PM,4.300,HENGYUAN REFINING COMPANY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4324
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5095,-,-,"25,610","6,584",0.555,0.560,672,0.555,0.555,0.565,0.550,s,01 Nov 2019,05:00PM,0.555,HEVEABOARD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5095
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5151,-,-,40,50,0.675,0.725,50,0.72,0.720,0.720,0.720,s,01 Nov 2019,05:00PM,0.720,HEXTAR GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5151
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3298,0.010,+1.26,"1,834",27,0.800,0.805,264,0.795,0.800,0.805,0.795,s,01 Nov 2019,05:00PM,0.805,HEXZA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3298
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5072,0.010,+5.00,"28,019","3,220",0.205,0.210,"8,669",0.2,0.200,0.210,0.200,s,01 Nov 2019,05:00PM,0.210,HIAP TECK VENTURE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5072
MAIN MARKET,ENERGY,'5199,-0.015,-1.60,"47,419","8,617",0.925,0.930,"17,442",0.94,0.935,0.935,0.925,s,01 Nov 2019,05:00PM,0.925,HIBISCUS PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5199
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8443,0.015,+2.86,994,7,0.540,0.550,737,0.525,0.540,0.540,0.540,s,01 Nov 2019,05:00PM,0.540,HIL INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8443
MAIN MARKET,CONSTRUCTION,'5169,-0.015,-2.61,"13,125","1,136",0.560,0.565,"2,500",0.575,0.575,0.575,0.550,s,01 Nov 2019,05:00PM,0.560,HO HUP CONSTRUCTION COMPANY BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5169
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9601,-,-,201,429,0.080,0.085,"3,970",0.08,0.080,0.085,0.080,s,01 Nov 2019,05:00PM,0.080,HO WAH GENTING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9601
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5165,0.010,+1.61,"1,818",50,0.620,0.630,397,0.62,0.625,0.630,0.600,s,01 Nov 2019,05:00PM,0.630,HOCK HENG STONE INDUSTRIES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5165
MAIN MARKET,CONSTRUCTION,'6238,-,-,83,387,1.330,1.350,154,1.33,1.340,1.350,1.330,s,01 Nov 2019,05:00PM,1.330,HOCK SENG LEE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6238
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5160,-,-,"22,813","4,211",0.665,0.670,"3,532",0.67,0.670,0.685,0.665,s,01 Nov 2019,05:00PM,0.670,HOMERITZ CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5160
MAIN MARKET,FINANCIAL SERVICES,'5819,0.420,+2.49,"21,183",2,17.200,17.300,348,16.88,17.000,17.300,17.000,s,01 Nov 2019,05:00PM,17.300,HONG LEONG BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5819
MAIN MARKET,FINANCIAL SERVICES,'5274,-,-,-,-,-,-,-,9.6,-,-,-,Ss,01 Nov 2019,05:00PM,-,HONG LEONG CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5274
MAIN MARKET,FINANCIAL SERVICES,'1082,-0.240,-1.38,"2,404",720,17.180,17.360,5,17.42,17.200,17.220,17.160,s,01 Nov 2019,05:00PM,17.180,HONG LEONG FINANCIAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1082
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3301,-0.100,-0.93,183,7,10.660,10.700,102,10.8,10.740,10.740,10.660,s,01 Nov 2019,05:00PM,10.700,HONG LEONG INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3301
