Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
712,0.470,"1,500",-,-,0.470,'8397,TIONG NAM LOGISTICS HOLDINGS BERHAD,25 Oct 2019,0.470,0.47,0.470,MAIN MARKET,0.470,s,TRANSPORTATION & LOGISTICS,0.475,300,05:00PM,"1,321",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8397
713,0.290,941,-0.005,-1.69,0.290,'5239,TITIJAYA LAND BERHAD,25 Oct 2019,0.295,0.295,0.290,MAIN MARKET,0.290,s,PROPERTY,0.295,"2,378",05:00PM,719,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5239
714,0.690,654,-0.030,-4.17,0.690,'0101,TMC LIFE SCIENCES BERHAD,25 Oct 2019,0.705,0.72,0.685,MAIN MARKET,0.705,s,HEALTH CARE,0.700,626,05:00PM,"5,509",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0101
715,0.410,220,-0.005,-1.19,0.415,'7230,TOMEI CONSOLIDATED BERHAD,25 Oct 2019,0.450,0.42,0.415,MAIN MARKET,0.420,s,CONSUMER PRODUCTS & SERVICES,0.415,390,05:00PM,"1,978",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7230
716,0.510,5,0.010,+1.96,0.520,'7285,TOMYPAK HOLDINGS BERHAD,25 Oct 2019,0.520,0.51,0.505,MAIN MARKET,0.505,s,INDUSTRIAL PRODUCTS & SERVICES,0.520,"1,597",05:00PM,734,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7285
717,2.530,45,0.020,+0.79,2.550,'5010,TONG HERR RESOURCES BERHAD,25 Oct 2019,2.560,2.53,2.530,MAIN MARKET,2.560,s,INDUSTRIAL PRODUCTS & SERVICES,2.550,97,05:00PM,49,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5010
718,4.360,46,-0.020,-0.46,4.360,'7113,TOP GLOVE CORPORATION BHD,25 Oct 2019,4.390,4.38,4.350,MAIN MARKET,4.390,s,HEALTH CARE,4.380,20,05:00PM,"3,064",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7113
719,0.850,200,-0.005,-0.58,0.860,'5111,TOWER REAL ESTATE INVESTMENT TRUST,25 Oct 2019,0.865,0.865,0.860,MAIN MARKET,0.865,s,REAL ESTATE INVESTMENT TRUSTS,0.865,322,05:00PM,66,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5111
720,0.745,30,0.085,+12.78,0.750,'7173,TOYO INK GROUP BERHAD,25 Oct 2019,0.790,0.665,0.730,MAIN MARKET,0.730,s,INDUSTRIAL PRODUCTS & SERVICES,0.750,"5,000",05:00PM,"1,725",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7173
721,0.315,150,-,-,-,'7176,TPC PLUS BERHAD,25 Oct 2019,-,0.33,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.330,36,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7176
722,0.500,100,-,-,-,'7218,TRANSOCEAN HOLDINGS BHD,25 Oct 2019,-,0.5,-,MAIN MARKET,-,s,TRANSPORTATION & LOGISTICS,0.600,1,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7218
723,0.470,"7,166",-,-,0.470,'5054,TRC SYNERGY BERHAD,25 Oct 2019,0.475,0.47,0.470,MAIN MARKET,0.470,s,CONSTRUCTION,0.480,500,05:00PM,"5,651",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5054
724,0.015,"25,482",-,-,0.015,'0118,TRIVE PROPERTY GROUP BERHAD,25 Oct 2019,0.020,0.015,0.015,MAIN MARKET,0.015,s,TECHNOLOGY,0.020,"519,339",05:00PM,"128,214",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0118
725,0.815,566,-0.005,-0.61,0.820,'5401,TROPICANA CORPORATION BERHAD,25 Oct 2019,0.825,0.825,0.815,MAIN MARKET,0.820,s,PROPERTY,0.820,70,05:00PM,788,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5401
726,0.890,1,-0.015,-1.66,0.890,'9059,TSH RESOURCES BERHAD,25 Oct 2019,0.900,0.905,0.885,MAIN MARKET,0.900,s,PLANTATION,0.895,67,05:00PM,594,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9059
727,0.360,80,-,-,-,'5042,TSR CAPITAL BERHAD,25 Oct 2019,-,0.36,-,MAIN MARKET,-,s,CONSTRUCTION,0.390,27,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5042
728,0.590,"2,409",-,-,0.590,'5230,TUNE PROTECT GROUP BERHAD,25 Oct 2019,0.595,0.59,0.590,MAIN MARKET,0.595,s,FINANCIAL SERVICES,0.595,"1,063",05:00PM,"2,148",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5230
729,0.605,5,0.040,+6.67,0.640,'5167,TURBO-MECH BERHAD,25 Oct 2019,0.640,0.6,0.605,MAIN MARKET,0.640,s,INDUSTRIAL PRODUCTS & SERVICES,0.640,112,05:00PM,40,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5167
730,0.105,300,-,-,0.100,'4359,TURIYA BERHAD,25 Oct 2019,0.100,0.1,0.100,MAIN MARKET,0.100,s,TECHNOLOGY,0.110,150,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4359
731,2.800,500,-0.010,-0.36,2.800,'7100,UCHI TECHNOLOGIES BERHAD,25 Oct 2019,2.810,2.81,2.800,MAIN MARKET,2.800,s,INDUSTRIAL PRODUCTS & SERVICES,2.810,10,05:00PM,351,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7100
732,3.120,9,0.040,+1.27,3.200,'1368,UEM EDGENTA BERHAD,25 Oct 2019,3.200,3.16,3.110,MAIN MARKET,3.110,s,INDUSTRIAL PRODUCTS & SERVICES,3.220,39,05:00PM,135,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1368
733,0.685,520,0.005,+0.73,0.690,'5148,UEM SUNRISE BERHAD,25 Oct 2019,0.695,0.685,0.685,MAIN MARKET,0.690,s,PROPERTY,0.690,812,05:00PM,"3,116",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5148
734,1.810,35,0.020,+1.04,1.950,'7137,UMS HOLDINGS BERHAD,25 Oct 2019,1.950,1.93,1.860,MAIN MARKET,1.870,s,INDUSTRIAL PRODUCTS & SERVICES,1.970,20,05:00PM,70,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7137
735,0.815,260,-,-,-,'7227,UMS-NEIKEN GROUP BERHAD,25 Oct 2019,-,0.88,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.870,250,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7227
736,4.460,14,0.040,+0.90,4.470,'4588,UMW HOLDINGS BERHAD,25 Oct 2019,4.470,4.43,4.430,MAIN MARKET,4.430,s,CONSUMER PRODUCTS & SERVICES,4.470,29,05:00PM,"1,217",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4588
737,1.230,99,0.010,+0.82,1.230,'7091,UNIMECH GROUP BERHAD,25 Oct 2019,1.230,1.22,1.230,MAIN MARKET,1.230,s,INDUSTRIAL PRODUCTS & SERVICES,1.240,219,05:00PM,1,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7091
738,2.560,33,-0.090,-3.40,2.560,'5005,UNISEM (M) BERHAD,25 Oct 2019,2.660,2.65,2.540,MAIN MARKET,2.660,s,TECHNOLOGY,2.600,33,05:00PM,"4,406",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5005
739,5.160,50,-,-,5.170,'2593,UNITED MALACCA BERHAD,25 Oct 2019,5.170,5.17,5.170,MAIN MARKET,5.170,s,PLANTATION,5.180,13,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2593
740,24.920,3,-,-,24.980,'2089,UNITED PLANTATIONS BERHAD,25 Oct 2019,25.020,24.98,24.900,MAIN MARKET,25.000,s,PLANTATION,24.980,356,05:00PM,131,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2089
741,0.610,"1,277",0.045,+7.96,0.610,'7133,UNITED U-LI CORPORATION BERHAD,25 Oct 2019,0.610,0.565,0.565,MAIN MARKET,0.565,s,INDUSTRIAL PRODUCTS & SERVICES,0.615,960,05:00PM,"35,526",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7133
742,1.980,134,-,-,1.980,'5200,UOA DEVELOPMENT BHD,25 Oct 2019,2.000,1.98,1.980,MAIN MARKET,1.990,s,PROPERTY,1.990,190,05:00PM,"22,861",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5200
743,1.220,204,0.010,+0.82,1.230,'5110,UOA REAL ESTATE INVESTMENT TRUST,25 Oct 2019,1.230,1.22,1.220,MAIN MARKET,1.230,s,REAL ESTATE INVESTMENT TRUSTS,1.230,75,05:00PM,177,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5110
744,2.190,20,-,-,2.200,'7757,UPA CORPORATION BHD,25 Oct 2019,2.200,2.2,2.200,MAIN MARKET,2.200,s,CONSUMER PRODUCTS & SERVICES,2.200,31,05:00PM,10,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7757
745,2.020,659,-0.050,-2.42,2.020,'5292,UWC BERHAD,25 Oct 2019,2.090,2.07,2.020,MAIN MARKET,2.080,s,TECHNOLOGY,2.030,300,05:00PM,"35,555",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5292
746,1.090,135,-0.020,-1.80,1.090,'7250,UZMA BERHAD,25 Oct 2019,1.130,1.11,1.070,MAIN MARKET,1.110,s,ENERGY,1.100,"1,541",05:00PM,"34,859",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7250
747,1.360,"11,336",-,-,1.370,'6963,V.S. INDUSTRY BERHAD,25 Oct 2019,1.370,1.37,1.350,MAIN MARKET,1.370,s,INDUSTRIAL PRODUCTS & SERVICES,1.370,256,05:00PM,"23,720",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6963
748,0.360,"89,794",0.020,+5.80,0.365,'5243,VELESTO ENERGY BERHAD,25 Oct 2019,0.365,0.345,0.345,MAIN MARKET,0.350,s,ENERGY,0.365,"56,330",05:00PM,"701,512",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5243
749,0.285,213,0.005,+1.75,0.290,'4995,VERSATILE CREATIVE BERHAD,25 Oct 2019,0.290,0.285,0.290,MAIN MARKET,0.290,s,INDUSTRIAL PRODUCTS & SERVICES,0.300,75,05:00PM,"1,300",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4995
750,0.910,461,0.005,+0.55,0.915,'7240,VERTICE BERHAD,25 Oct 2019,0.915,0.91,0.900,MAIN MARKET,0.900,s,CONSUMER PRODUCTS & SERVICES,0.915,210,05:00PM,"4,270",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7240
751,7.550,10,-0.480,-5.95,7.590,'0097,VITROX CORPORATION BERHAD,25 Oct 2019,7.840,8.07,7.540,MAIN MARKET,7.600,s,TECHNOLOGY,7.590,"2,775",05:00PM,"28,339",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0097
752,0.860,"1,607",-,-,0.865,'7070,VIZIONE HOLDINGS BERHAD,25 Oct 2019,0.870,0.865,0.860,MAIN MARKET,0.870,s,CONSTRUCTION,0.865,875,05:00PM,"8,817",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7070
753,1.030,435,0.010,+0.97,1.040,'5162,VSTECS BERHAD,25 Oct 2019,1.040,1.03,1.040,MAIN MARKET,1.040,s,TECHNOLOGY,1.040,60,05:00PM,"1,100",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5162
754,1.100,"6,235",-0.050,-4.35,1.100,'5142,WAH SEONG CORPORATION BERHAD,25 Oct 2019,1.150,1.15,1.060,MAIN MARKET,1.150,s,ENERGY,1.110,"2,246",05:00PM,"56,322",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5142
755,0.885,118,0.010,+1.12,0.905,'7203,WANG-ZHENG BERHAD,25 Oct 2019,0.905,0.895,0.885,MAIN MARKET,0.885,s,CONSUMER PRODUCTS & SERVICES,0.905,195,05:00PM,67,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7203
756,1.820,1,-,-,-,'5016,WARISAN TC HOLDINGS BERHAD,25 Oct 2019,-,1.79,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,2.120,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5016
757,0.440,30,-,-,-,'7226,WATTA HOLDING BERHAD,25 Oct 2019,-,0.5,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.500,30,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7226
758,0.305,672,-0.020,-6.06,0.310,'3565,WCE HOLDINGS BERHAD,25 Oct 2019,0.335,0.33,0.300,MAIN MARKET,0.330,s,CONSTRUCTION,0.310,"1,877",05:00PM,"63,200",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3565
759,0.895,247,-,-,0.900,'9679,WCT HOLDINGS BERHAD,25 Oct 2019,0.900,0.9,0.890,MAIN MARKET,0.890,s,CONSTRUCTION,0.900,815,05:00PM,"7,699",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9679
760,1.140,750,-,-,1.140,'7231,WELLCALL HOLDINGS BERHAD,25 Oct 2019,1.140,1.14,1.140,MAIN MARKET,1.140,s,INDUSTRIAL PRODUCTS & SERVICES,1.160,127,05:00PM,210,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7231
761,4.270,299,-0.030,-0.70,4.270,'5246,WESTPORTS HOLDINGS BERHAD,25 Oct 2019,4.390,4.3,4.270,MAIN MARKET,4.390,s,TRANSPORTATION & LOGISTICS,4.280,"12,232",05:00PM,"14,141",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5246
762,1.100,95,-,-,1.130,'5009,WHITE HORSE BERHAD,25 Oct 2019,1.130,1.13,1.100,MAIN MARKET,1.100,s,INDUSTRIAL PRODUCTS & SERVICES,1.130,40,05:00PM,140,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5009
763,0.490,100,-,-,-,'7692,WIDETECH (MALAYSIA) BERHAD,25 Oct 2019,-,0.565,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.800,20,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7692
764,0.435,116,0.005,+1.16,0.435,'0008,WILLOWGLEN MSC BERHAD,25 Oct 2019,0.440,0.43,0.420,MAIN MARKET,0.435,s,TECHNOLOGY,0.440,732,05:00PM,"2,441",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0008
765,0.070,"2,607",0.010,+14.29,0.080,'6378,WMG HOLDINGS BERHAD,25 Oct 2019,0.080,0.07,0.070,MAIN MARKET,0.070,s,PROPERTY,0.080,799,05:00PM,353,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6378
766,0.450,4,0.005,+1.11,0.455,'7050,WONG ENGINEERING CORPORATION BERHAD,25 Oct 2019,0.455,0.45,0.450,MAIN MARKET,0.450,s,INDUSTRIAL PRODUCTS & SERVICES,0.455,293,05:00PM,571,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7050
767,0.530,50,-,-,-,'7025,WOODLANDOR HOLDINGS BHD,25 Oct 2019,-,0.6,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.580,66,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7025
768,0.470,"2,562",-,-,0.475,'4243,WTK HOLDINGS BERHAD,25 Oct 2019,0.475,0.475,0.460,MAIN MARKET,0.475,s,INDUSTRIAL PRODUCTS & SERVICES,0.475,187,05:00PM,"2,444",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4243
769,0.245,"4,945",-,-,0.250,'7245,WZ SATU BERHAD,25 Oct 2019,0.265,0.25,0.245,MAIN MARKET,0.250,s,INDUSTRIAL PRODUCTS & SERVICES,0.250,367,05:00PM,"66,125",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7245
770,0.590,18,0.035,+6.25,0.595,'7121,XIAN LENG HOLDINGS BERHAD,25 Oct 2019,0.595,0.56,0.560,MAIN MARKET,0.560,s,CONSUMER PRODUCTS & SERVICES,0.595,229,05:00PM,"7,239",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7121
771,0.075,"66,665",0.005,+6.67,0.080,'5156,XIDELANG HOLDINGS LTD,25 Oct 2019,0.085,0.075,0.080,MAIN MARKET,0.080,s,CONSUMER PRODUCTS & SERVICES,0.080,"9,486",05:00PM,"55,101",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5156
772,0.490,"2,485",-0.015,-2.94,0.495,'5267,XIN HWA HOLDINGS BERHAD,25 Oct 2019,0.510,0.51,0.490,MAIN MARKET,0.510,s,TRANSPORTATION & LOGISTICS,0.495,296,05:00PM,"11,370",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5267
773,0.750,20,-,-,-,'7003,Y&G CORPORATION BHD,25 Oct 2019,-,0.81,-,MAIN MARKET,-,s,PROPERTY,0.905,15,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7003
774,2.270,100,0.030,+1.33,2.280,'7178,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,25 Oct 2019,2.280,2.25,2.260,MAIN MARKET,2.260,s,HEALTH CARE,2.280,10,05:00PM,221,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7178
775,2.160,338,-,-,2.160,'5584,YEE LEE CORPORATION BHD,25 Oct 2019,2.160,2.16,2.160,MAIN MARKET,2.160,s,CONSUMER PRODUCTS & SERVICES,2.180,210,05:00PM,60,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5584
776,0.585,97,-0.005,-0.85,0.585,'5048,YI-LAI BERHAD,25 Oct 2019,0.585,0.59,0.585,MAIN MARKET,0.585,s,INDUSTRIAL PRODUCTS & SERVICES,0.600,477,05:00PM,103,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5048
777,6.970,45,-,-,7.000,'7293,YINSON HOLDINGS BERHAD,25 Oct 2019,7.000,7.0,6.980,MAIN MARKET,6.990,s,ENERGY,7.000,"20,862",05:00PM,"2,561",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7293
778,0.100,950,-,-,-,'7020,YKGI HOLDINGS BERHAD,25 Oct 2019,-,0.1,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.105,"3,725",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7020
779,0.200,150,-,-,-,'7014,YLI HOLDINGS BERHAD,25 Oct 2019,-,0.21,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.215,200,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7014
780,2.300,10,0.010,+0.39,2.570,'3158,YNH PROPERTY BERHAD,25 Oct 2019,2.570,2.56,2.530,MAIN MARKET,2.530,s,PROPERTY,2.570,318,05:00PM,296,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3158
781,0.185,"16,389",0.005,+2.70,0.190,'7066,YONG TAI BERHAD,25 Oct 2019,0.190,0.185,0.185,MAIN MARKET,0.185,s,PROPERTY,0.190,"2,505",05:00PM,"8,239",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7066
782,1.000,6,-0.020,-1.96,1.000,'5159,YOONG ONN CORPORATION BERHAD,25 Oct 2019,1.020,1.02,1.000,MAIN MARKET,1.020,s,CONSUMER PRODUCTS & SERVICES,1.020,137,05:00PM,130,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5159
783,0.905,98,0.020,+2.23,0.915,'4677,YTL CORPORATION BERHAD,25 Oct 2019,0.915,0.895,0.890,MAIN MARKET,0.895,s,UTILITIES,0.915,"3,987",05:00PM,"26,835",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4677
784,1.320,"2,876",-,-,1.330,'5109,YTL HOSPITALITY REIT,25 Oct 2019,1.330,1.33,1.320,MAIN MARKET,1.330,s,REAL ESTATE INVESTMENT TRUSTS,1.330,"5,073",05:00PM,"6,629",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5109
785,0.695,528,0.005,+0.72,0.695,'6742,YTL POWER INTERNATIONAL BHD,25 Oct 2019,0.700,0.69,0.690,MAIN MARKET,0.695,s,UTILITIES,0.700,"5,140",05:00PM,"30,390",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6742
786,0.340,"2,274",-0.010,-2.86,0.340,'7028,ZECON BERHAD,25 Oct 2019,0.350,0.35,0.340,MAIN MARKET,0.350,s,CONSTRUCTION,0.345,250,05:00PM,"8,491",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7028
787,0.070,"35,550",-0.005,-6.67,0.070,'2283,ZELAN BERHAD,25 Oct 2019,0.070,0.075,0.070,MAIN MARKET,0.070,s,CONSTRUCTION,0.075,800,05:00PM,500,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2283
788,1.510,109,-,-,1.530,'5131,ZHULIAN CORPORATION BERHAD,25 Oct 2019,1.540,1.53,1.510,MAIN MARKET,1.520,s,CONSUMER PRODUCTS & SERVICES,1.530,37,05:00PM,170,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5131
789,0.240,320,-,-,-,'0122,ADVANCE INFORMATION MARKETING BERHAD,25 Oct 2019,-,0.26,-,ACE MARKET,-,-,INDUSTRIAL PRODUCTS & SERVICES,0.450,"4,500",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0122
790,0.285,536,-0.005,-1.72,0.285,'0181,AEMULUS HOLDINGS BERHAD,25 Oct 2019,0.300,0.29,0.285,ACE MARKET,0.290,-,TECHNOLOGY,0.290,"5,793",05:00PM,"61,164",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0181
791,0.050,"2,601",-,-,-,'0048,ANCOM LOGISTICS BERHAD,25 Oct 2019,-,0.05,-,ACE MARKET,-,-,TRANSPORTATION & LOGISTICS,0.065,"2,988",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0048
792,0.110,"4,340",0.005,+4.55,0.115,'0119,APPASIA BERHAD,25 Oct 2019,0.115,0.11,0.115,ACE MARKET,0.115,-,TECHNOLOGY,0.115,736,05:00PM,"3,555",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0119
793,0.130,"1,480",-,-,0.135,'0068,ASDION BERHAD,25 Oct 2019,0.135,0.135,0.135,ACE MARKET,0.135,-,TECHNOLOGY,0.135,255,05:00PM,"2,616",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0068
794,0.065,"6,655",-0.005,-7.14,0.065,'0105,ASIA POLY HOLDINGS BERHAD,25 Oct 2019,0.065,0.07,0.065,ACE MARKET,0.065,-,INDUSTRIAL PRODUCTS & SERVICES,0.070,"4,395",05:00PM,"2,000",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0105
795,0.070,"76,590",0.005,+7.14,0.075,'0072,AT SYSTEMATIZATION BERHAD,25 Oct 2019,0.075,0.07,0.065,ACE MARKET,0.070,-,INDUSTRIAL PRODUCTS & SERVICES,0.075,"15,886",05:00PM,"175,246",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0072
796,0.510,"4,638",-0.005,-0.97,0.510,'0098,BAHVEST RESOURCES BERHAD,25 Oct 2019,0.520,0.515,0.510,ACE MARKET,0.520,s,CONSUMER PRODUCTS & SERVICES,0.515,490,05:00PM,"16,298",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0098
797,0.150,"4,672",-0.005,-3.23,0.150,'0187,BCM ALLIANCE BERHAD,25 Oct 2019,0.155,0.155,0.150,ACE MARKET,0.150,-,INDUSTRIAL PRODUCTS & SERVICES,0.155,"9,040",05:00PM,"7,241",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0187
798,0.370,"1,825",-0.010,-2.63,0.370,'0195,BINASAT COMMUNICATIONS BERHAD,25 Oct 2019,0.385,0.38,0.370,ACE MARKET,0.385,-,TELECOMMUNICATIONS & MEDIA,0.375,"1,321",05:00PM,"12,591",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0195
799,0.190,76,0.005,+2.63,0.195,'0179,BIOALPHA HOLDINGS BERHAD,25 Oct 2019,0.195,0.19,0.190,ACE MARKET,0.190,-,CONSUMER PRODUCTS & SERVICES,0.195,"9,723",05:00PM,"8,520",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0179
800,0.215,802,-0.015,-6.38,0.220,'0011,BRITE-TECH BERHAD,25 Oct 2019,0.235,0.235,0.215,ACE MARKET,0.230,-,UTILITIES,0.220,228,05:00PM,"3,240",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0011
801,0.220,70,0.015,+7.14,0.225,'0191,CABNET HOLDINGS BERHAD,25 Oct 2019,0.230,0.21,0.215,ACE MARKET,0.215,-,TECHNOLOGY,0.225,571,05:00PM,"4,637",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0191
