Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
MAIN MARKET,PLANTATION,'2135,-,-,-,20,0.660,0.685,121,0.685,-,-,-,s,04 Nov 2019,05:00PM,-,GOPENG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2135
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7096,-,-,-,500,0.105,0.120,"9,553",0.105,-,-,-,s,04 Nov 2019,05:00PM,-,GPA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7096
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5592,-,-,30,360,0.480,0.700,50,0.48,0.480,0.480,0.480,s,04 Nov 2019,05:00PM,0.480,GRAND CENTRAL ENTERPRISES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5592
MAIN MARKET,PROPERTY,'7010,-,-,386,100,0.475,0.500,326,0.5,0.460,0.500,0.460,s,04 Nov 2019,05:00PM,0.500,GRAND HOOVER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7010
MAIN MARKET,TECHNOLOGY,'0056,-0.005,-1.79,"1,394","1,090",0.275,0.280,"2,018",0.28,0.280,0.280,0.275,s,04 Nov 2019,05:00PM,0.275,GRAND-FLO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0056
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0082,-,-,"113,332",540,0.725,0.730,"5,549",0.73,0.735,0.745,0.725,s,04 Nov 2019,05:00PM,0.730,GREEN PACKET BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0082
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'0136,-,-,"1,900","3,570",0.120,0.125,"3,867",0.12,0.120,0.120,0.120,s,04 Nov 2019,05:00PM,0.120,GREENYIELD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0136
MAIN MARKET,PROPERTY,'9962,-,-,41,50,0.285,0.295,353,0.295,0.280,0.295,0.280,s,04 Nov 2019,05:00PM,0.295,GROMUTUAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9962
MAIN MARKET,PROPERTY,'7077,-0.005,-2.70,"4,743","6,750",0.175,0.185,"4,081",0.185,0.180,0.180,0.180,s,04 Nov 2019,05:00PM,0.180,GSB GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7077
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5102,-0.030,-1.29,"43,759",644,2.290,2.300,297,2.33,2.320,2.350,2.260,s,04 Nov 2019,05:00PM,2.300,GUAN CHONG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5102
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3247,-0.005,-1.04,52,192,0.475,0.490,100,0.48,0.475,0.475,0.475,s,04 Nov 2019,05:00PM,0.475,GUH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3247
MAIN MARKET,TRANSPORTATION & LOGISTICS,'7676,-,-,"2,050","1,500",0.295,0.300,449,0.3,0.295,0.300,0.295,s,04 Nov 2019,05:00PM,0.300,GUNUNG CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7676
MAIN MARKET,PROPERTY,'1503,0.025,+3.82,240,140,0.655,0.670,330,0.655,0.655,0.680,0.655,s,04 Nov 2019,05:00PM,0.680,GUOCOLAND (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1503
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7668,-,-,"2,447",380,2.340,2.350,9,2.35,2.350,2.370,2.340,s,04 Nov 2019,05:00PM,2.350,HAI-O ENTERPRISE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7668
MAIN MARKET,ENERGY,'7253,-0.010,-2.53,"9,673","1,949",0.380,0.385,78,0.395,0.395,0.395,0.380,s,04 Nov 2019,05:00PM,0.385,HANDAL ENERGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7253
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3034,0.060,+0.60,"2,741",11,9.960,9.990,110,9.92,9.970,9.990,9.910,s,04 Nov 2019,05:00PM,9.980,HAP SENG CONSOLIDATED BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3034
MAIN MARKET,PLANTATION,'5138,0.020,+1.38,637,114,1.460,1.500,28,1.45,1.450,1.500,1.450,s,04 Nov 2019,05:00PM,1.470,HAP SENG PLANTATIONS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5138
MAIN MARKET,TRANSPORTATION & LOGISTICS,'2062,0.030,+5.00,330,50,0.590,0.625,50,0.6,0.625,0.630,0.590,s,04 Nov 2019,05:00PM,0.630,HARBOUR-LINK GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2062
MAIN MARKET,PLANTATION,'7501,-,-,-,2,0.520,0.550,25,0.55,-,-,-,s,04 Nov 2019,05:00PM,-,HARN LEN CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7501
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5008,-,-,-,5,3.630,3.650,10,3.62,-,-,-,s,04 Nov 2019,05:00PM,-,HARRISONS HOLDINGS (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5008
MAIN MARKET,HEALTH CARE,'5168,0.170,+3.17,"89,892",51,5.520,5.540,417,5.37,5.400,5.630,5.400,s,04 Nov 2019,05:00PM,5.540,HARTALEGA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5168
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5187,-0.005,-6.67,"45,158","46,750",0.065,0.070,"7,067",0.075,0.075,0.075,0.065,s,04 Nov 2019,05:00PM,0.070,HB GLOBAL LIMITED,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5187
MAIN MARKET,PROPERTY,'7105,-,-,"5,859",10,1.220,1.230,520,1.22,1.210,1.220,1.200,s,04 Nov 2019,05:00PM,1.220,HCK CAPITAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7105
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3255,-,-,846,36,25.420,25.500,51,25.5,25.500,25.560,25.400,s,04 Nov 2019,05:00PM,25.500,HEINEKEN MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3255
MAIN MARKET,TECHNOLOGY,'5028,-,-,"8,989",29,1.020,1.030,880,1.02,1.030,1.040,1.010,s,04 Nov 2019,05:00PM,1.020,HEITECH PADU BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5028
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5121,0.010,+1.01,621,"1,631",0.990,1.000,"6,450",0.99,0.995,1.000,0.990,s,04 Nov 2019,05:00PM,1.000,HEKTAR REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5121
MAIN MARKET,ENERGY,'4324,0.170,+3.95,"3,825",269,4.470,4.480,3,4.3,4.340,4.520,4.320,s,04 Nov 2019,05:00PM,4.470,HENGYUAN REFINING COMPANY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4324
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5095,0.005,+0.90,"13,160","3,450",0.555,0.560,68,0.555,0.560,0.565,0.555,s,04 Nov 2019,05:00PM,0.560,HEVEABOARD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5095
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5151,-0.045,-6.25,499,249,0.675,0.710,398,0.72,0.670,0.675,0.670,s,04 Nov 2019,05:00PM,0.675,HEXTAR GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5151
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3298,-,-,"1,403",180,0.805,0.810,973,0.805,0.810,0.810,0.800,s,04 Nov 2019,05:00PM,0.805,HEXZA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3298
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5072,-0.005,-2.38,"18,703","13,687",0.200,0.205,"6,326",0.21,0.210,0.210,0.200,s,04 Nov 2019,05:00PM,0.205,HIAP TECK VENTURE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5072
MAIN MARKET,ENERGY,'5199,0.005,+0.54,"30,003","21,639",0.930,0.935,"2,370",0.925,0.940,0.940,0.930,s,04 Nov 2019,05:00PM,0.930,HIBISCUS PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5199
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8443,-,-,-,10,0.530,0.550,647,0.54,-,-,-,s,04 Nov 2019,05:00PM,-,HIL INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8443
MAIN MARKET,CONSTRUCTION,'5169,-0.010,-1.79,"11,330",350,0.545,0.550,56,0.56,0.565,0.565,0.550,s,04 Nov 2019,05:00PM,0.550,HO HUP CONSTRUCTION COMPANY BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5169
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9601,-,-,"1,000","2,229",0.080,0.085,"5,544",0.08,0.080,0.080,0.080,s,04 Nov 2019,05:00PM,0.080,HO WAH GENTING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9601
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5165,-0.005,-0.79,870,500,0.620,0.630,160,0.63,0.630,0.630,0.625,s,04 Nov 2019,05:00PM,0.625,HOCK HENG STONE INDUSTRIES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5165
MAIN MARKET,CONSTRUCTION,'6238,-,-,185,40,1.330,1.340,35,1.33,1.330,1.330,1.330,s,04 Nov 2019,05:00PM,1.330,HOCK SENG LEE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6238
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5160,0.010,+1.49,"83,167",50,0.680,0.685,40,0.67,0.670,0.710,0.670,s,04 Nov 2019,05:00PM,0.680,HOMERITZ CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5160
MAIN MARKET,FINANCIAL SERVICES,'5819,-0.140,-0.81,"11,136",993,17.140,17.160,"8,218",17.3,17.160,17.240,16.860,s,04 Nov 2019,05:00PM,17.160,HONG LEONG BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5819
MAIN MARKET,FINANCIAL SERVICES,'5274,-,-,-,-,-,-,-,9.6,-,-,-,Ss,04 Nov 2019,05:00PM,-,HONG LEONG CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5274
MAIN MARKET,FINANCIAL SERVICES,'1082,0.040,+0.23,"3,190",20,17.200,17.220,333,17.18,16.920,17.360,16.920,s,04 Nov 2019,05:00PM,17.220,HONG LEONG FINANCIAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1082
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3301,-,-,406,16,10.500,10.700,40,10.7,10.800,10.800,10.560,s,04 Nov 2019,05:00PM,10.700,HONG LEONG INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3301
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5291,0.005,+1.37,"1,750","1,262",0.365,0.375,336,0.365,0.365,0.370,0.365,s,04 Nov 2019,05:00PM,0.370,HPMT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5291
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0185,-0.005,-0.61,"2,062",68,0.800,0.810,6,0.815,0.815,0.815,0.795,s,04 Nov 2019,05:00PM,0.810,HSS ENGINEERS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0185
MAIN MARKET,PROPERTY,'5062,-0.005,-1.45,"1,254",839,0.335,0.340,48,0.345,0.340,0.345,0.335,s,04 Nov 2019,05:00PM,0.340,HUA YANG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5062
MAIN MARKET,TRANSPORTATION & LOGISTICS,'7013,0.005,+11.11,"204,111","166,629",0.045,0.050,"29,688",0.045,0.050,0.055,0.045,s,04 Nov 2019,05:00PM,0.050,HUBLINE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7013
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5000,-0.030,-2.56,"7,558","1,095",1.130,1.160,973,1.17,1.170,1.180,1.140,s,04 Nov 2019,05:00PM,1.140,HUME INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5000
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5024,-0.005,-0.55,"3,611",93,0.905,0.910,750,0.91,0.910,0.910,0.905,s,04 Nov 2019,05:00PM,0.905,HUP SENG INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5024
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8478,-,-,-,130,0.250,0.295,9,0.25,-,-,-,s,04 Nov 2019,05:00PM,-,HWA TAI INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8478
MAIN MARKET,PROPERTY,'4251,-,-,"12,569","11,330",0.225,0.230,"2,731",0.23,0.230,0.240,0.225,s,04 Nov 2019,05:00PM,0.230,I-BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4251
MAIN MARKET,PROPERTY,'5084,-,-,-,100,0.520,0.570,52,0.57,-,-,-,s,04 Nov 2019,05:00PM,-,IBRACO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5084
MAIN MARKET,CLOSED END FUND,'5108,-0.020,-0.82,40,8,2.430,2.450,10,2.45,2.430,2.430,2.430,s,04 Nov 2019,05:00PM,2.430,ICAPITAL.BIZ BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5108
MAIN MARKET,ENERGY,'5255,-0.005,-12.50,"9,640","159,620",0.035,0.040,"139,070",0.04,0.040,0.040,0.035,s,04 Nov 2019,05:00PM,0.035,ICON OFFSHORE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5255
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9113,0.005,+1.52,"23,934",105,0.330,0.335,"8,626",0.33,0.330,0.340,0.325,s,04 Nov 2019,05:00PM,0.335,ICONIC WORLDWIDE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9113
MAIN MARKET,PROPERTY,'9687,-,-,-,3,1.380,1.390,572,1.39,-,-,-,s,04 Nov 2019,05:00PM,-,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9687
MAIN MARKET,PROPERTY,'5606,-,-,-,10,2.730,2.770,191,2.77,-,-,-,s,04 Nov 2019,05:00PM,-,IGB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5606
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5227,-,-,"27,960","23,428",1.910,1.920,"3,297",1.91,1.920,1.920,1.910,s,04 Nov 2019,05:00PM,1.910,IGB REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5227
MAIN MARKET,HEALTH CARE,'5225,-0.030,-0.53,"79,332",54,5.580,5.590,"1,196",5.62,5.660,5.660,5.580,s,04 Nov 2019,05:00PM,5.590,IHH HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5225
MAIN MARKET,CONSTRUCTION,'3336,0.030,+1.39,"26,710",999,2.170,2.190,"4,148",2.16,2.170,2.190,2.160,s,04 Nov 2019,05:00PM,2.190,IJM CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3336
MAIN MARKET,PLANTATION,'2216,0.040,+2.61,300,9,1.570,1.600,130,1.53,1.550,1.600,1.550,s,04 Nov 2019,05:00PM,1.570,IJM PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2216
MAIN MARKET,CONSTRUCTION,'5268,-0.010,-8.33,"72,202",4,0.110,0.115,"14,769",0.12,0.120,0.120,0.110,s,04 Nov 2019,05:00PM,0.110,IKHMAS JAYA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5268
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7222,0.060,+2.79,"1,950",8,2.070,2.300,20,2.15,2.160,2.210,2.160,s,04 Nov 2019,05:00PM,2.210,IMASPRO CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7222
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7243,-0.005,-20.00,"38,995","891,480",0.020,0.025,"351,335",0.025,0.025,0.025,0.020,s,04 Nov 2019,05:00PM,0.020,IMPIANA HOTELS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7243
MAIN MARKET,TECHNOLOGY,'0166,-0.010,-0.50,"68,669","4,919",1.980,1.990,"17,049",1.99,1.990,2.010,1.960,s,04 Nov 2019,05:00PM,1.980,INARI AMERTRON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0166
MAIN MARKET,PLANTATION,'2607,-,-,20,10,0.595,0.600,480,0.6,0.600,0.600,0.600,s,04 Nov 2019,05:00PM,0.600,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2607
MAIN MARKET,TECHNOLOGY,'9393,-,-,-,300,0.090,0.100,600,0.085,-,-,-,s,04 Nov 2019,05:00PM,-,INDUSTRONICS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9393
MAIN MARKET,PLANTATION,'6262,-,-,"1,856",491,0.640,0.670,49,0.64,0.640,0.670,0.640,s,04 Nov 2019,05:00PM,0.640,INNOPRISE PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6262
MAIN MARKET,FINANCIAL SERVICES,'3379,-,-,"4,417",404,0.855,0.860,511,0.86,0.860,0.860,0.855,s,04 Nov 2019,05:00PM,0.860,INSAS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3379
MAIN MARKET,CONSTRUCTION,'0192,-0.005,-1.79,"13,253","6,039",0.275,0.280,"5,760",0.28,0.285,0.285,0.275,s,04 Nov 2019,05:00PM,0.275,INTA BINA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0192
MAIN MARKET,TRANSPORTATION & LOGISTICS,'5614,-,-,-,200,0.330,0.370,305,0.34,-,-,-,s,04 Nov 2019,05:00PM,-,INTEGRATED LOGISTICS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5614
MAIN MARKET,PLANTATION,'1961,0.040,+0.91,"29,258",906,4.400,4.420,"2,426",4.38,4.400,4.420,4.360,s,04 Nov 2019,05:00PM,4.420,IOI CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1961
MAIN MARKET,PROPERTY,'5249,0.050,+4.81,"51,366","6,232",1.090,1.100,"1,600",1.04,1.050,1.100,1.040,s,04 Nov 2019,05:00PM,1.090,IOI PROPERTIES GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5249
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5673,-0.015,-4.35,10,290,0.330,0.380,70,0.345,0.330,0.330,0.330,s,04 Nov 2019,05:00PM,0.330,IPMUDA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5673
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5107,0.005,+0.63,180,50,0.800,0.820,155,0.795,0.800,0.800,0.800,s,04 Nov 2019,05:00PM,0.800,IQ GROUP HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5107
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7183,-0.015,-14.29,"30,380","11,865",0.085,0.090,"5,090",0.105,0.100,0.100,0.085,s,04 Nov 2019,05:00PM,0.090,IRE-TEX CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7183
MAIN MARKET,CONSTRUCTION,'8834,-,-,-,20,0.435,0.485,80,0.485,-,-,-,s,04 Nov 2019,05:00PM,-,IREKA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8834
MAIN MARKET,PROPERTY,'1589,-0.010,-1.12,"70,355",43,0.885,0.890,"5,439",0.895,0.895,0.905,0.880,s,04 Nov 2019,05:00PM,0.885,ISKANDAR WATERFRONT CITY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1589
MAIN MARKET,PROPERTY,'5175,0.005,+2.70,"3,395","2,008",0.185,0.190,875,0.185,0.185,0.190,0.185,s,04 Nov 2019,05:00PM,0.190,IVORY PROPERTIES GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5175
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7043,-,-,-,20,1.100,1.170,10,1.1,-,-,-,s,04 Nov 2019,05:00PM,-,JADE MARVEL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7043
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7223,-,-,"42,560","83,799",0.065,0.070,"4,992",0.07,0.070,0.070,0.065,s,04 Nov 2019,05:00PM,0.070,JADI IMAGING HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7223
MAIN MARKET,CONSTRUCTION,'4723,0.040,+3.77,"263,163","9,507",1.100,1.110,"2,893",1.06,1.080,1.130,1.080,s,04 Nov 2019,05:00PM,1.100,JAKS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4723
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8648,-,-,-,"5,990",0.100,0.105,"3,153",0.1,-,-,-,s,04 Nov 2019,05:00PM,-,JASA KITA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8648
MAIN MARKET,PLANTATION,'4383,0.015,+2.83,"11,696",224,0.545,0.550,100,0.53,0.535,0.555,0.530,s,04 Nov 2019,05:00PM,0.545,JAYA TIASA HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4383
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7152,0.040,+3.67,941,130,1.110,1.130,106,1.09,1.100,1.130,1.100,s,04 Nov 2019,05:00PM,1.130,JAYCORP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7152
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0058,-,-,-,40,1.470,1.500,69,1.47,-,-,-,s,04 Nov 2019,05:00PM,-,JCBNEXT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0058
MAIN MARKET,TECHNOLOGY,'5161,-0.005,-2.22,"111,839","23,178",0.215,0.220,"2,893",0.225,0.230,0.230,0.215,s,04 Nov 2019,05:00PM,0.220,JCY INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5161
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8931,0.020,+5.80,350,100,0.320,0.360,100,0.345,0.350,0.365,0.350,s,04 Nov 2019,05:00PM,0.365,JERASIA CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8931
MAIN MARKET,PROPERTY,'8923,-,-,-,100,0.320,0.345,692,0.345,-,-,-,s,04 Nov 2019,05:00PM,-,JIANKUN INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8923
MAIN MARKET,PROPERTY,'6769,0.005,+6.67,100,"2,900",0.075,0.080,"47,509",0.075,0.080,0.080,0.080,s,04 Nov 2019,05:00PM,0.080,JKG LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6769
MAIN MARKET,FINANCIAL SERVICES,'3441,-,-,720,"2,950",0.070,0.075,315,0.07,0.075,0.075,0.070,s,04 Nov 2019,05:00PM,0.070,JOHAN HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3441
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7167,0.010,+0.68,"12,700","3,775",1.470,1.480,"1,179",1.46,1.470,1.490,1.460,s,04 Nov 2019,05:00PM,1.470,JOHORE TIN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7167
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5172,-,-,"15,664",236,0.095,0.100,"6,490",0.095,0.095,0.095,0.095,s,04 Nov 2019,05:00PM,0.095,K-STAR SPORTS LIMITED,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5172
