BoardType,Name,Code,BursaURL,Page
main_market,JADI IMAGING HOLDINGS BERHAD,'7223,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7223,http://www.jadi.com.my
main_market,JAKS RESOURCES BERHAD,'4723,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4723,http://www.jaks.com.my
main_market,JASA KITA BERHAD,'8648,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8648,http://www.jasakita.com.my
main_market,JAYA TIASA HOLDINGS BHD,'4383,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4383,http://www.jayatiasa.net
main_market,JAYCORP BERHAD,'7152,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7152,http://www.jaycorp.com.my
main_market,JCBNEXT BERHAD,'0058,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0058,http://jcbnext.com/
main_market,JCY INTERNATIONAL BERHAD,'5161,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5161,http://www.jcyinternational.com
main_market,JERASIA CAPITAL BERHAD,'8931,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8931,http://www.jerasia.biz
main_market,JIANKUN INTERNATIONAL BERHAD,'8923,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8923,http://www.jki.com.my/
main_market,JKG LAND BERHAD,'6769,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6769,http://www.keladimaju.com
main_market,JOHAN HOLDINGS BERHAD,'3441,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3441,http://www.johanholdings.com
main_market,JOHORE TIN BERHAD,'7167,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7167,http://www.johoretin.com.my/
main_market,K-STAR SPORTS LIMITED,'5172,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5172,http://www.kstarsports.com
main_market,K.SENG SENG CORPORATION BERHAD,'5192,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5192,http://www.kssc.com.my
main_market,KAMDAR GROUP (M) BERHAD,'8672,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8672,http://www.kamdar.com.my
main_market,KAREX BERHAD,'5247,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5247,http://www.karex.com.my
main_market,KARYON INDUSTRIES BERHAD,'0054,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0054,http://www.karyongroup.com.my
main_market,KAWAN FOOD BERHAD,'7216,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7216,http://www.kawanfood.com/
main_market,KECK SENG (MALAYSIA) BERHAD,'3476,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3476,http://www.my.keckseng.com
main_market,KEIN HING INTERNATIONAL BERHAD,'7199,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7199,http://www.keinhing.com
main_market,KELINGTON GROUP BERHAD,'0151,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0151,http://www.kelington-group.com/
main_market,KEN HOLDINGS BERHAD,'7323,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7323,http://www.kenholdings.com.my
main_market,KENANGA INVESTMENT BANK BERHAD,'6483,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6483,http://www.kenanga.com.my
main_market,KERJAYA PROSPEK GROUP BERHAD,'7161,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7161,http://www.fututech.com.my
main_market,KESM INDUSTRIES BERHAD,'9334,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9334,http://www.kesmi.com
main_market,KEY ASIC BERHAD,'0143,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0143,http://www.keyasic.com
main_market,KHEE SAN BERHAD,'6203,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6203,http://www.kheesan.com
main_market,KHIND HOLDINGS BERHAD,'7062,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7062,http://www.khind.com
main_market,KIA LIM BERHAD,'6211,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6211,http://www.kialim.com.my
main_market,KIM HIN INDUSTRY BERHAD,'5371,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5371,http://www.kimhin.com.my
main_market,KIM LOONG RESOURCES BERHAD,'5027,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5027,http://www.kimloong.com.my/
main_market,KIMLUN CORPORATION BERHAD,'5171,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5171,http://www.kimlun.com
main_market,KINSTEEL BHD,'5060,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5060,http://www.kinsteel.com.my
main_market,KIP REAL ESTATE INVESTMENT TRUST,'5280,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5280,http://www.kipreit.com.my/
main_market,KKB ENGINEERING BERHAD,'9466,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9466,http://www.kkbeb.com.my/
main_market,KLUANG RUBBER COMPANY (MALAYA) BERHAD,'2453,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2453,http://www.kluangrubber.com
main_market,KNM GROUP BERHAD,'7164,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7164,http://www.knm-group.com
main_market,KNUSFORD BERHAD,'5035,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5035,http://www.knusford.com.my
main_market,KOBAY TECHNOLOGY BERHAD,'6971,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6971,http://www.kobaytech.com
main_market,KOMARKCORP BERHAD,'7017,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7017,http://www.komark.com.my
main_market,KONSORTIUM TRANSNASIONAL BERHAD,'4847,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4847,http://www.ktb.com.my
main_market,KOSSAN RUBBER INDUSTRIES BERHAD,'7153,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7153,http://www.kossan.com/
main_market,KOTRA INDUSTRIES BERHAD,'0002,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0002,http://www.kotrapharma.com
main_market,KPJ HEALTHCARE BERHAD,'5878,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5878,http://www.kpjhealth.com.my
main_market,KPS CONSORTIUM BERHAD,'9121,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9121,http://www.kpscb.com.my
main_market,KRETAM HOLDINGS BERHAD,'1996,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1996,http://www.kretam.com
main_market,KSL HOLDINGS BERHAD,'5038,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5038,http://www.ksl.net.my/
main_market,KUALA LUMPUR KEPONG BERHAD,'2445,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2445,http://www.klk.com.my
main_market,KUB MALAYSIA BERHAD,'6874,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6874,http://www.kub.com.my/
main_market,KUCHAI DEVELOPMENT BERHAD,'2186,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2186,http://www.kuchaidevelopment.com
main_market,KUMPULAN FIMA BERHAD,'6491,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6491,http://www.fima.com.my/
main_market,KUMPULAN H & L HIGH-TECH BERHAD,'7033,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7033,http://www.hlhightech.com
main_market,KUMPULAN JETSON BERHAD,'9083,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9083,http://www.jetson.com.my
main_market,KUMPULAN PERANGSANG SELANGOR BERHAD,'5843,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5843,http://www.kps.com.my/
main_market,KUMPULAN POWERNET BERHAD,'7130,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7130,http://www.powernet.com.my
main_market,KWANTAS CORPORATION BERHAD,'6572,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6572,http://www.kwantas.com.my
main_market,KYM HOLDINGS BERHAD,'8362,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8362,http://www.kym.com.my
main_market,LAND & GENERAL BERHAD,'3174,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3174,http://www.land-general.com
main_market,LANDMARKS BERHAD,'1643,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1643,http://www.landmarks.com.my
main_market,LATITUDE TREE HOLDINGS BERHAD,'7006,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7006,http://www.lattree.com
main_market,LAY HONG BERHAD,'9385,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9385,http://www.layhong.com.my
main_market,LB ALUMINIUM BERHAD,'9326,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9326,http://www.lbalum.com
main_market,LBI CAPITAL BERHAD,'8494,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8494,http://www.lbi-capital.com.my
main_market,LBS BINA GROUP BERHAD,'5789,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5789,http://www.lbs.com.my
main_market,LEADER STEEL HOLDINGS BERHAD,'9881,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9881,http://www.leadersteel.my/
main_market,LEBTECH BERHAD,'9628,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9628,http://www.lebtech.com.my/annual.htm
main_market,LEE SWEE KIAT GROUP BERHAD,'8079,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8079,http://www.lsk.com.my
main_market,LEON FUAT BERHAD,'5232,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5232,http://www.leonfuat.com.my
main_market,LEONG HUP INTERNATIONAL BERHAD,'6633,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6633,https://www.leonghupinternational.com/
main_market,LEWEKO RESOURCES BERHAD,'8745,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8745,https://www.leweko.com/
main_market,LFE CORPORATION BERHAD,'7170,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7170,http://www.lfe.com.my
main_market,LIEN HOE CORPORATION BERHAD,'3573,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3573,http://www.lienhoe.com.my
main_market,LII HEN INDUSTRIES BHD.,'7089,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7089,http://www.liihenfurniture.com/
main_market,LINGKARAN TRANS KOTA HOLDINGS BERHAD,'6645,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6645,http://www.litrak.com.my
main_market,LION FOREST INDUSTRIES BERHAD,'8486,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8486,http://www.lion.com.my/lionfib
main_market,LION INDUSTRIES CORPORATION BERHAD,'4235,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4235,http://www.lion.com.my/lionind
main_market,LONDON BISCUITS BERHAD,'7126,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7126,http://www.londonbiscuits.com.my
main_market,LOTTE CHEMICAL TITAN HOLDING BERHAD,'5284,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5284,http://www.lottechem.my/
main_market,LOTUS KFM BERHAD,'8303,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8303,http://www.kfmb.com.my
main_market,LPI CAPITAL BHD,'8621,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8621,http://www.lonpac.com
main_market,LTKM BERHAD,'7085,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7085,http://www.ltkm.com.my
main_market,LUSTER INDUSTRIES BHD.,'5068,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5068,http://www.lustergroup.com
main_market,LUXCHEM CORPORATION BERHAD,'5143,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5143,http://www.luxchem.com.my
main_market,LYSAGHT GALVANIZED STEEL BERHAD,'9199,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9199,http://lysaghtgalvanizedsteelbhd.com/
main_market,MAA GROUP BERHAD,'1198,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1198,https://www.maa.my
main_market,MAGNA PRIMA BERHAD,'7617,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7617,http://www.magnaprima.com.my/
main_market,MAGNI-TECH INDUSTRIES BERHAD,'7087,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7087,http://www.magni-tech.com.my
main_market,MAGNUM BERHAD,'3859,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3859,http://www.magnum.com.my
main_market,MAH SING GROUP BERHAD,'8583,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8583,http://www.mahsing.com.my
main_market,MAJUPERAK HOLDINGS BERHAD,'8141,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8141,http://www.majuperak.com.my/
main_market,MALAKOFF CORPORATION BERHAD,'5264,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5264,http://www.malakoff.com.my/
main_market,MALAYAN BANKING BERHAD,'1155,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1155,http://www.maybank.com
main_market,MALAYAN CEMENT BERHAD,'3794,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3794,http://www.lafargemalayancement.com
main_market,MALAYAN FLOUR MILLS BERHAD,'3662,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3662,http://www.mfm.com.my
main_market,MALAYAN UNITED INDUSTRIES BERHAD,'3891,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3891,http://www.muiglobal.com
main_market,MALAYSIA AIRPORTS HOLDINGS BERHAD,'5014,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5014,http://www.malaysiaairports.com.my
main_market,MALAYSIA BUILDING SOCIETY BERHAD,'1171,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1171,http://www.mbsb.com.my
main_market,MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD,'5186,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5186,http://www.mhb.com.my
main_market,MALAYSIA PACIFIC CORPORATION BERHAD,'6548,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6548,http://www.mpcb.com.my/
main_market,MALAYSIA SMELTING CORPORATION BERHAD,'5916,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5916,http://www.msmelt.com
main_market,MALAYSIA STEEL WORKS (KL) BHD,'5098,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5098,http://www.masteel.com.my
main_market,MALAYSIAN BULK CARRIERS BERHAD,'5077,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5077,http://www.maybulk.com.my
main_market,MALAYSIAN PACIFIC INDUSTRIES BERHAD,'3867,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3867,http://www.mpind.my
main_market,MALAYSIAN RESOURCES CORPORATION BERHAD,'1651,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1651,http://www.mrcb.com.my/main/index.php
main_market,MALPAC HOLDINGS BERHAD,'4936,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4936,http://www.malpac.com.my
main_market,MALTON BERHAD,'6181,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6181,http://www.malton.com.my/
main_market,MANULIFE HOLDINGS BERHAD,'1058,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1058,http://www.manulife.com.my
main_market,MARCO HOLDINGS BERHAD,'3514,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3514,http://www.marcoholdings.com.my
main_market,MARINE & GENERAL BERHAD,'5078,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5078,http://www.silk.my
main_market,MASTER-PACK GROUP BERHAD,'7029,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7029,http://www.master.net.my/
main_market,MATRIX CONCEPTS HOLDINGS BERHAD,'5236,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5236,http://www.mchb.com.my
main_market,MAXIS BERHAD,'6012,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6012,http://www.maxis.com.my/main.asp
main_market,MB WORLD GROUP BERHAD,'7189,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7189,http://www.mbworld.com.my/
main_market,MBM RESOURCES BHD,'5983,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5983,http://www.mbmr.com.my
main_market,MCE HOLDINGS BERHAD,'7004,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7004,http://www.multicode.com.my
main_market,MCT BERHAD,'5182,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5182,http://www.mct.com.my/
main_market,MEDIA CHINESE INTERNATIONAL LIMITED,'5090,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5090,http://www.mediachinesegroup.com
main_market,MEDIA PRIMA BERHAD,'4502,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4502,http://www.mediaprima.com.my
main_market,MEGA FIRST CORPORATION BERHAD,'3069,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3069,http://www.mega-first.com
main_market,MELATI EHSAN HOLDINGS BERHAD,'5129,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5129,http://www.melatiehsan.com.my
main_market,MELEWAR INDUSTRIAL GROUP BERHAD,'3778,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3778,http://www.melewar-mig.com
main_market,MENANG CORPORATION (M) BERHAD,'1694,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1694,http://www.menangcorporation.com
main_market,MENTIGA CORPORATION BERHAD,'5223,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5223,http://www.mentiga.com.my/
main_market,MERCURY INDUSTRIES BERHAD,'8192,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8192,http://www.mercury.com.my
main_market,MERIDIAN BERHAD,'5040,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5040,http://www.meda.com.my
main_market,MESB BERHAD,'7234,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7234,http://www.mesbbhd.com.my
main_market,MESINIAGA BERHAD,'5011,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5011,http://www.mesiniaga.com.my
main_market,METROD HOLDINGS BERHAD,'6149,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6149,http://www.metrod.com/
main_market,METRONIC GLOBAL BERHAD,'0043,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0043,http://www.metronic-group.com
main_market,MGB BERHAD,'7595,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7595,http://www.mgbgroup.com.my/
main_market,MHC PLANTATIONS BHD,'5026,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5026,http://www.mhc.com.my
main_market,MI TECHNOVATION BERHAD,'5286,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5286,https://www.mi-eq.com/
main_market,MIECO CHIPBOARD BERHAD,'5001,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5001,http://www.mieco.com.my
main_market,MILUX CORPORATION BERHAD,'7935,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7935,http://www.milux.com.my
main_market,MINDA GLOBAL BERHAD,'5166,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5166,http://www.mindaglobal.com.my
main_market,MINETECH RESOURCES BERHAD,'7219,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7219,http://www.minetech.com.my
main_market,MINHO (M) BERHAD,'5576,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5576,http://www.minhobhd.com
main_market,MINTYE BERHAD,'5886,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5886,http://www.mintye.com
main_market,MISC BERHAD,'3816,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3816,http://www.misc.com.my/
main_market,MITRAJAYA HOLDINGS BERHAD,'9571,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9571,http://www.mitrajaya.com.my
main_market,MK LAND HOLDINGS BERHAD,'8893,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8893,http://www.mkland.com.my/corporate/
main_market,MKH BERHAD,'6114,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6114,http://www.mkhberhad.com
main_market,MMC CORPORATION BERHAD,'2194,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2194,http://www.mmc.com.my
main_market,MMS VENTURES BERHAD,'0113,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0113,http://www.mmsv.com.my
main_market,MNRB HOLDINGS BERHAD,'6459,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6459,http://www.mnrb.com.my
main_market,MPHB CAPITAL BERHAD,'5237,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5237,http://www.mphbcap.com.my
main_market,MRCB-QUILL REIT,'5123,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5123,http://www.qct.com.my/
main_market,MSCM HOLDINGS BERHAD,'0041,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0041,http://www.panpages.com
main_market,MSM MALAYSIA HOLDINGS BERHAD,'5202,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5202,http://www.msmholdings.com
main_market,MTD ACPI ENGINEERING BERHAD,'5924,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5924,http://www.mtdgrp.com
main_market,MUAR BAN LEE GROUP BERHAD,'5152,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5152,http://www.mbl.com/
main_market,MUDA HOLDINGS BERHAD,'3883,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3883,http://www.muda.com.my
main_market,MUDAJAYA GROUP BERHAD,'5085,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5085,http://www.mudajaya.com
main_market,MUHIBBAH ENGINEERING (M) BHD,'5703,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5703,http://www.muhibbah.com
main_market,MUI PROPERTIES BERHAD,'3913,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3913,http://www.muiproperties.com.my
main_market,MULPHA INTERNATIONAL BERHAD,'3905,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3905,http://www.mulpha.com.my
main_market,MULTI SPORTS HOLDINGS LTD,'5150,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5150,http://www.multi-sports.com.cn
main_market,MULTI-USAGE HOLDINGS BERHAD,'9539,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9539,http://www.muh.com.my
main_market,MY E.G. SERVICES BERHAD,'0138,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0138,http://www.myeg.com.my
main_market,MYCRON STEEL BERHAD,'5087,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5087,http://www.mycronsteel.com
main_market,MYNEWS HOLDINGS BERHAD,'5275,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5275,http://www.bisonconsolidated.com/home/
main_market,NAIM HOLDINGS BERHAD,'5073,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5073,http://www.naim.com.my
main_market,NATIONWIDE EXPRESS HOLDINGS BERHAD,'9806,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9806,http://www.nationwide2u.com
main_market,NEGRI SEMBILAN OIL PALMS BERHAD,'2038,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2038,http://www.nsop.com.my
main_market,NESTLE (MALAYSIA) BERHAD,'4707,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4707,http://www.nestle.com.my/
main_market,NEW HOONG FATT HOLDINGS BERHAD,'7060,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7060,http://www.newhoongfatt.com.my
