Unnamed: 0,Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
235,MAIN MARKET,CONSTRUCTION,'9261,0.015,+2.29,"18,535",100,0.665,0.670,904,0.655,0.660,0.675,0.655,s,22 Oct 2019,05:00PM,0.670,GADANG HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9261
236,MAIN MARKET,CONSTRUCTION,'5398,-,-,"20,846",428,3.750,3.760,"1,607",3.76,3.740,3.760,3.680,s,22 Oct 2019,05:00PM,3.760,GAMUDA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5398
237,MAIN MARKET,UTILITIES,'5209,-,-,261,"6,060",2.800,2.810,40,2.8,2.800,2.810,2.800,s,22 Oct 2019,05:00PM,2.800,GAS MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5209
238,MAIN MARKET,TRANSPORTATION & LOGISTICS,'0078,-,-,"17,585","22,774",0.285,0.290,"1,181",0.29,0.295,0.295,0.285,s,22 Oct 2019,05:00PM,0.290,GD EXPRESS CARRIER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0078
239,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7197,-,-,-,50,0.470,0.510,20,0.5,-,-,-,s,22 Oct 2019,05:00PM,-,GE-SHEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7197
240,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3182,0.060,+1.06,"48,703",587,5.690,5.700,666,5.64,5.650,5.720,5.630,s,22 Oct 2019,05:00PM,5.700,GENTING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3182
241,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4715,0.020,+0.65,"58,001",485,3.070,3.080,"1,739",3.06,3.060,3.080,3.050,s,22 Oct 2019,05:00PM,3.080,GENTING MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4715
242,MAIN MARKET,PLANTATION,'2291,0.090,+0.91,"13,361",80,9.880,9.930,670,9.84,9.730,9.970,9.730,s,22 Oct 2019,05:00PM,9.930,GENTING PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2291
243,MAIN MARKET,CONSTRUCTION,'3204,-,-,"5,973","1,071",1.020,1.030,"2,001",1.03,1.030,1.030,1.020,s,22 Oct 2019,05:00PM,1.030,GEORGE KENT (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3204
244,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5079,-0.010,-5.13,"12,739",20,0.185,0.190,"3,241",0.195,0.200,0.200,0.185,s,22 Oct 2019,05:00PM,0.185,GETS GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5079
245,MAIN MARKET,TECHNOLOGY,'0021,-0.020,-1.42,"2,466","1,096",1.390,1.410,247,1.41,1.420,1.420,1.390,s,22 Oct 2019,05:00PM,1.390,GHL SYSTEMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0021
246,MAIN MARKET,PROPERTY,'1147,0.005,+2.63,230,370,0.195,0.200,"1,849",0.19,0.190,0.195,0.190,s,22 Oct 2019,05:00PM,0.195,GLOBAL ORIENTAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1147
247,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5220,-,-,"1,014","2,229",0.365,0.375,410,0.375,0.365,0.375,0.365,s,22 Oct 2019,05:00PM,0.375,GLOBALTEC FORMATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5220
248,MAIN MARKET,TECHNOLOGY,'7022,0.070,+3.18,"42,745","1,673",2.270,2.280,636,2.2,2.190,2.300,2.180,s,22 Oct 2019,05:00PM,2.270,GLOBETRONICS TECHNOLOGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7022
249,MAIN MARKET,PROPERTY,'5020,0.005,+1.39,161,668,0.360,0.365,461,0.36,0.360,0.365,0.360,s,22 Oct 2019,05:00PM,0.365,GLOMAC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5020
250,MAIN MARKET,PLANTATION,'7382,-,-,-,10,0.405,0.410,150,0.42,-,-,-,s,22 Oct 2019,05:00PM,-,GOLDEN LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7382
251,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5649,-,-,-,160,0.180,0.185,40,0.18,-,-,-,s,22 Oct 2019,05:00PM,-,GOLDEN PHAROS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5649
252,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7192,0.005,+2.33,"17,091","9,084",0.215,0.220,849,0.215,0.220,0.225,0.220,s,22 Oct 2019,05:00PM,0.220,GOODWAY INTEGRATED INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7192
253,MAIN MARKET,PLANTATION,'2135,-0.015,-2.14,17,2,0.670,0.685,196,0.7,0.650,0.685,0.650,s,22 Oct 2019,05:00PM,0.685,GOPENG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2135
254,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7096,-,-,"1,275","5,725",0.105,0.110,"2,000",0.105,0.105,0.105,0.105,s,22 Oct 2019,05:00PM,0.105,GPA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7096
255,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5592,-,-,10,400,0.480,0.700,40,0.48,0.480,0.480,0.480,s,22 Oct 2019,05:00PM,0.480,GRAND CENTRAL ENTERPRISES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5592
256,MAIN MARKET,PROPERTY,'7010,-0.030,-5.66,12,88,0.500,0.570,100,0.53,0.500,0.500,0.500,s,22 Oct 2019,05:00PM,0.500,GRAND HOOVER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7010
257,MAIN MARKET,TECHNOLOGY,'0056,-0.005,-1.85,"4,464","4,325",0.265,0.270,270,0.27,0.270,0.270,0.265,s,22 Oct 2019,05:00PM,0.265,GRAND-FLO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0056
258,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0082,0.005,+0.68,"35,338",529,0.730,0.735,"5,048",0.73,0.730,0.735,0.725,s,22 Oct 2019,05:00PM,0.735,GREEN PACKET BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0082
259,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'0136,0.005,+4.17,"1,660","12,605",0.115,0.120,"1,000",0.12,0.120,0.125,0.120,s,22 Oct 2019,05:00PM,0.125,GREENYIELD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0136
260,MAIN MARKET,PROPERTY,'9962,-,-,-,5,0.250,0.300,379,0.255,-,-,-,s,22 Oct 2019,05:00PM,-,GROMUTUAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9962
261,MAIN MARKET,PROPERTY,'7077,-0.005,-2.86,"3,002","10,398",0.170,0.175,"1,000",0.175,0.170,0.175,0.170,s,22 Oct 2019,05:00PM,0.170,GSB GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7077
262,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5102,-0.040,-0.82,"9,816",15,4.810,4.830,100,4.85,4.850,4.940,4.750,s,22 Oct 2019,05:00PM,4.810,GUAN CHONG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5102
263,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3247,0.005,+1.03,556,950,0.485,0.490,50,0.485,0.480,0.490,0.480,s,22 Oct 2019,05:00PM,0.490,GUH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3247
264,MAIN MARKET,TRANSPORTATION & LOGISTICS,'7676,-0.025,-7.69,83,101,0.295,0.325,701,0.325,0.295,0.300,0.295,s,22 Oct 2019,05:00PM,0.300,GUNUNG CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7676
265,MAIN MARKET,PROPERTY,'1503,-0.005,-0.75,528,200,0.655,0.665,281,0.67,0.665,0.670,0.660,s,22 Oct 2019,05:00PM,0.665,GUOCOLAND (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1503
266,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7668,-0.010,-0.42,870,37,2.350,2.360,300,2.36,2.360,2.370,2.350,s,22 Oct 2019,05:00PM,2.350,HAI-O ENTERPRISE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7668
267,MAIN MARKET,ENERGY,'7253,0.010,+2.67,"8,352","1,053",0.385,0.390,250,0.375,0.375,0.395,0.375,s,22 Oct 2019,05:00PM,0.385,HANDAL ENERGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7253
268,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3034,0.030,+0.30,"5,402",54,9.880,9.940,240,9.9,9.910,9.940,9.880,s,22 Oct 2019,05:00PM,9.930,HAP SENG CONSOLIDATED BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3034
269,MAIN MARKET,PLANTATION,'5138,-0.010,-0.69,169,11,1.430,1.440,200,1.44,1.430,1.430,1.430,s,22 Oct 2019,05:00PM,1.430,HAP SENG PLANTATIONS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5138
270,MAIN MARKET,TRANSPORTATION & LOGISTICS,'2062,-0.010,-1.64,"3,209",20,0.595,0.600,"2,122",0.61,0.610,0.645,0.595,s,22 Oct 2019,05:00PM,0.600,HARBOUR-LINK GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2062
271,MAIN MARKET,PLANTATION,'7501,-,-,-,60,0.535,0.565,200,0.6,-,-,-,s,22 Oct 2019,05:00PM,-,HARN LEN CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7501
272,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5008,-,-,-,20,3.630,3.700,20,3.63,-,-,-,s,22 Oct 2019,05:00PM,-,HARRISONS HOLDINGS (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5008
273,MAIN MARKET,HEALTH CARE,'5168,-,-,"18,023",672,5.240,5.250,"29,241",5.25,5.230,5.260,5.230,s,22 Oct 2019,05:00PM,5.250,HARTALEGA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5168
274,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5187,-0.005,-5.88,"45,024","11,400",0.075,0.080,"3,602",0.085,0.085,0.090,0.080,s,22 Oct 2019,05:00PM,0.080,HB GLOBAL LIMITED,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5187
275,MAIN MARKET,PROPERTY,'7105,-,-,"2,510",200,1.220,1.230,"1,176",1.23,1.230,1.240,1.230,s,22 Oct 2019,05:00PM,1.230,HCK CAPITAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7105
276,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3255,0.320,+1.28,161,10,25.200,25.300,83,24.98,24.980,25.320,24.740,s,22 Oct 2019,05:00PM,25.300,HEINEKEN MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3255
277,MAIN MARKET,TECHNOLOGY,'5028,-0.040,-3.51,"12,827",12,1.100,1.110,230,1.14,1.150,1.150,1.100,s,22 Oct 2019,05:00PM,1.100,HEITECH PADU BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5028
278,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5121,-0.010,-1.00,"1,164",712,0.985,0.990,"4,003",1.0,1.000,1.000,0.990,s,22 Oct 2019,05:00PM,0.990,HEKTAR REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5121
279,MAIN MARKET,ENERGY,'4324,-0.040,-0.91,859,126,4.350,4.380,201,4.39,4.340,4.380,4.330,s,22 Oct 2019,05:00PM,4.350,HENGYUAN REFINING COMPANY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4324
280,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5095,-0.005,-0.93,"5,986","1,297",0.535,0.540,401,0.54,0.545,0.545,0.535,s,22 Oct 2019,05:00PM,0.535,HEVEABOARD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5095
281,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5151,-0.005,-0.71,58,50,0.650,0.695,52,0.7,0.645,0.695,0.645,s,22 Oct 2019,05:00PM,0.695,HEXTAR GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5151
282,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3298,0.005,+0.65,"1,050","1,291",0.765,0.770,49,0.765,0.775,0.775,0.765,s,22 Oct 2019,05:00PM,0.770,HEXZA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3298
283,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5072,-,-,"28,500",348,0.195,0.200,"12,435",0.195,0.190,0.195,0.190,s,22 Oct 2019,05:00PM,0.195,HIAP TECK VENTURE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5072
284,MAIN MARKET,ENERGY,'5199,-0.010,-1.06,"59,768","27,137",0.930,0.935,"1,857",0.94,0.945,0.950,0.930,s,22 Oct 2019,05:00PM,0.930,HIBISCUS PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5199
285,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8443,-,-,650,282,0.520,0.525,20,0.52,0.520,0.520,0.520,s,22 Oct 2019,05:00PM,0.520,HIL INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8443
286,MAIN MARKET,CONSTRUCTION,'5169,-,-,"4,884",4,0.500,0.505,189,0.5,0.500,0.510,0.495,s,22 Oct 2019,05:00PM,0.500,HO HUP CONSTRUCTION COMPANY BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5169
287,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9601,-,-,305,"9,195",0.075,0.080,"5,341",0.075,0.075,0.075,0.075,s,22 Oct 2019,05:00PM,0.075,HO WAH GENTING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9601
288,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5165,-0.015,-2.38,307,200,0.610,0.620,50,0.63,0.600,0.615,0.600,s,22 Oct 2019,05:00PM,0.615,HOCK HENG STONE INDUSTRIES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5165
289,MAIN MARKET,CONSTRUCTION,'6238,0.020,+1.50,195,55,1.330,1.350,69,1.33,1.330,1.350,1.330,s,22 Oct 2019,05:00PM,1.350,HOCK SENG LEE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6238
290,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5160,-0.015,-2.17,"4,661","2,019",0.670,0.675,29,0.69,0.685,0.685,0.665,s,22 Oct 2019,05:00PM,0.675,HOMERITZ CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5160
291,MAIN MARKET,FINANCIAL SERVICES,'5819,-0.100,-0.59,"5,669",240,16.700,16.760,398,16.86,16.740,16.940,16.620,s,22 Oct 2019,05:00PM,16.760,HONG LEONG BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5819
292,MAIN MARKET,FINANCIAL SERVICES,'5274,-,-,-,-,-,-,-,9.6,-,-,-,Ss,22 Oct 2019,05:00PM,-,HONG LEONG CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5274
293,MAIN MARKET,FINANCIAL SERVICES,'1082,0.700,+4.29,"2,939",44,16.820,17.020,70,16.32,16.480,17.020,16.300,s,22 Oct 2019,05:00PM,17.020,HONG LEONG FINANCIAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1082
294,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3301,0.040,+0.38,180,17,10.580,10.600,16,10.54,10.480,10.580,10.480,s,22 Oct 2019,05:00PM,10.580,HONG LEONG INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3301
295,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5291,-0.015,-3.75,"5,336",151,0.380,0.390,165,0.4,0.405,0.405,0.380,s,22 Oct 2019,05:00PM,0.385,HPMT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5291
296,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0185,0.005,+0.62,"8,047",477,0.810,0.815,420,0.805,0.815,0.825,0.810,s,22 Oct 2019,05:00PM,0.810,HSS ENGINEERS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0185
297,MAIN MARKET,PROPERTY,'5062,-,-,150,790,0.335,0.340,713,0.34,0.340,0.340,0.340,s,22 Oct 2019,05:00PM,0.340,HUA YANG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5062
298,MAIN MARKET,TRANSPORTATION & LOGISTICS,'7013,0.005,+11.11,"40,311","348,358",0.040,0.050,"120,689",0.045,0.045,0.050,0.045,s,22 Oct 2019,05:00PM,0.050,HUBLINE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7013
299,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5000,-0.010,-0.94,"4,301",80,1.040,1.050,436,1.06,1.050,1.050,1.040,s,22 Oct 2019,05:00PM,1.050,HUME INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5000
300,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5024,0.005,+0.55,"1,535",743,0.905,0.910,820,0.905,0.905,0.910,0.905,s,22 Oct 2019,05:00PM,0.910,HUP SENG INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5024
301,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8478,-,-,-,200,0.250,0.260,18,0.26,-,-,-,s,22 Oct 2019,05:00PM,-,HWA TAI INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8478
302,MAIN MARKET,PROPERTY,'4251,-0.020,-7.55,"26,501",9,0.245,0.250,"1,406",0.265,0.260,0.260,0.245,s,22 Oct 2019,05:00PM,0.245,I-BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4251
303,MAIN MARKET,PROPERTY,'5084,-0.005,-0.94,200,100,0.525,0.545,72,0.53,0.525,0.525,0.525,s,22 Oct 2019,05:00PM,0.525,IBRACO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5084
304,MAIN MARKET,CLOSED END FUND,'5108,-0.030,-1.23,35,265,2.410,2.420,10,2.44,2.410,2.410,2.410,s,22 Oct 2019,05:00PM,2.410,ICAPITAL.BIZ BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5108
305,MAIN MARKET,ENERGY,'5255,-,-,"13,356","21,264",0.035,0.040,"156,895",0.035,0.035,0.040,0.035,s,22 Oct 2019,05:00PM,0.035,ICON OFFSHORE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5255
306,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9113,-0.015,-4.55,"34,540","2,928",0.315,0.320,500,0.33,0.325,0.340,0.315,s,22 Oct 2019,05:00PM,0.315,ICONIC WORLDWIDE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9113
307,MAIN MARKET,PROPERTY,'9687,-,-,2,225,1.340,1.380,166,1.38,1.340,1.380,1.340,s,22 Oct 2019,05:00PM,1.380,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9687
308,MAIN MARKET,PROPERTY,'5606,-0.060,-2.15,334,13,2.730,2.790,752,2.79,2.720,2.780,2.720,s,22 Oct 2019,05:00PM,2.730,IGB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5606
309,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5227,-0.060,-3.00,"13,084","2,006",1.940,1.950,900,2.0,1.970,1.970,1.940,s,22 Oct 2019,05:00PM,1.940,IGB REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5227
310,MAIN MARKET,HEALTH CARE,'5225,0.030,+0.53,"19,094",801,5.670,5.690,"1,237",5.66,5.670,5.730,5.640,s,22 Oct 2019,05:00PM,5.690,IHH HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5225
311,MAIN MARKET,CONSTRUCTION,'3336,-,-,"33,665","2,971",2.200,2.210,462,2.2,2.190,2.210,2.180,s,22 Oct 2019,05:00PM,2.200,IJM CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3336
312,MAIN MARKET,PLANTATION,'2216,0.020,+1.34,220,80,1.510,1.550,130,1.49,1.500,1.510,1.500,s,22 Oct 2019,05:00PM,1.510,IJM PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2216
313,MAIN MARKET,CONSTRUCTION,'5268,-,-,"10,717","46,728",0.080,0.085,341,0.085,0.085,0.090,0.080,s,22 Oct 2019,05:00PM,0.085,IKHMAS JAYA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5268
314,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7222,-0.010,-0.46,"2,671",20,2.070,2.160,"1,667",2.17,2.160,2.160,2.150,s,22 Oct 2019,05:00PM,2.160,IMASPRO CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7222
315,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7243,0.005,+25.00,"44,612","820,716",0.020,0.025,"111,171",0.02,0.025,0.025,0.025,s,22 Oct 2019,05:00PM,0.025,IMPIANA HOTELS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7243
316,MAIN MARKET,TECHNOLOGY,'0166,0.040,+1.96,"174,478",130,2.070,2.080,"2,264",2.04,2.050,2.090,2.050,s,22 Oct 2019,05:00PM,2.080,INARI AMERTRON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0166
317,MAIN MARKET,PLANTATION,'2607,-,-,330,10,0.595,0.600,240,0.6,0.605,0.605,0.595,s,22 Oct 2019,05:00PM,0.600,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2607
318,MAIN MARKET,TECHNOLOGY,'9393,-0.005,-5.56,100,"1,262",0.085,0.095,500,0.09,0.085,0.085,0.085,s,22 Oct 2019,05:00PM,0.085,INDUSTRONICS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9393
319,MAIN MARKET,PLANTATION,'6262,-0.070,-10.45,30,100,0.600,0.670,19,0.67,0.600,0.600,0.600,s,22 Oct 2019,05:00PM,0.600,INNOPRISE PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6262
320,MAIN MARKET,FINANCIAL SERVICES,'3379,0.005,+0.60,"18,600","4,348",0.845,0.850,590,0.84,0.845,0.860,0.845,s,22 Oct 2019,05:00PM,0.845,INSAS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3379
321,MAIN MARKET,CONSTRUCTION,'0192,-,-,"2,895","18,134",0.260,0.265,"4,963",0.265,0.265,0.265,0.260,s,22 Oct 2019,05:00PM,0.265,INTA BINA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0192
322,MAIN MARKET,TRANSPORTATION & LOGISTICS,'5614,-0.010,-2.94,381,150,0.320,0.370,305,0.34,0.330,0.330,0.310,s,22 Oct 2019,05:00PM,0.330,INTEGRATED LOGISTICS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5614
323,MAIN MARKET,PLANTATION,'1961,0.040,+0.94,"25,675",597,4.270,4.290,"7,975",4.25,4.280,4.300,4.250,s,22 Oct 2019,05:00PM,4.290,IOI CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1961
324,MAIN MARKET,PROPERTY,'5249,-0.010,-0.93,"34,036","2,958",1.060,1.070,25,1.08,1.080,1.090,1.060,s,22 Oct 2019,05:00PM,1.070,IOI PROPERTIES GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5249
