Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
466,0.280,"1,908",-0.005,-1.75,0.280,'5001,MIECO CHIPBOARD BERHAD,24 Oct 2019,0.285,0.285,0.280,MAIN MARKET,0.285,s,INDUSTRIAL PRODUCTS & SERVICES,0.285,"1,058",05:00PM,"2,252",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5001
467,0.800,200,-,-,-,'7935,MILUX CORPORATION BERHAD,24 Oct 2019,-,0.8,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7935
468,0.070,"1,870",-,-,0.070,'5166,MINDA GLOBAL BERHAD,24 Oct 2019,0.070,0.07,0.070,MAIN MARKET,0.070,s,CONSUMER PRODUCTS & SERVICES,0.075,"2,700",05:00PM,480,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5166
469,0.080,"27,762",0.010,+13.33,0.085,'7219,MINETECH RESOURCES BERHAD,24 Oct 2019,0.085,0.075,0.080,MAIN MARKET,0.080,s,INDUSTRIAL PRODUCTS & SERVICES,0.085,"42,622",05:00PM,"74,348",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7219
470,0.255,509,-,-,0.255,'5576,MINHO (M) BERHAD,24 Oct 2019,0.255,0.255,0.255,MAIN MARKET,0.255,s,INDUSTRIAL PRODUCTS & SERVICES,0.265,590,05:00PM,941,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5576
471,1.310,405,-,-,1.310,'5886,MINTYE BERHAD,24 Oct 2019,1.310,1.31,1.310,MAIN MARKET,1.310,s,CONSUMER PRODUCTS & SERVICES,1.320,50,05:00PM,144,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5886
472,8.280,254,-,-,8.300,'3816,MISC BERHAD,24 Oct 2019,8.400,8.3,8.270,MAIN MARKET,8.380,s,TRANSPORTATION & LOGISTICS,8.300,"18,930",05:00PM,"69,048",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3816
473,0.265,464,-,-,0.265,'9571,MITRAJAYA HOLDINGS BERHAD,24 Oct 2019,0.265,0.265,0.260,MAIN MARKET,0.265,s,CONSTRUCTION,0.270,"1,117",05:00PM,"6,122",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9571
474,0.165,"2,207",-0.005,-2.94,0.165,'8893,MK LAND HOLDINGS BERHAD,24 Oct 2019,0.165,0.17,0.165,MAIN MARKET,0.165,s,PROPERTY,0.170,"1,340",05:00PM,51,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8893
475,1.200,580,-0.020,-1.64,1.200,'6114,MKH BERHAD,24 Oct 2019,1.220,1.22,1.180,MAIN MARKET,1.190,s,PROPERTY,1.210,380,05:00PM,"3,471",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6114
476,1.030,59,0.020,+1.96,1.040,'2194,MMC CORPORATION BERHAD,24 Oct 2019,1.040,1.02,1.020,MAIN MARKET,1.030,s,TRANSPORTATION & LOGISTICS,1.040,525,05:00PM,"8,946",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2194
477,0.810,527,-,-,0.810,'0113,MMS VENTURES BERHAD,24 Oct 2019,0.830,0.81,0.810,MAIN MARKET,0.810,s,TECHNOLOGY,0.825,"1,095",05:00PM,"5,073",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0113
478,1.130,"2,764",-,-,1.140,'6459,MNRB HOLDINGS BERHAD,24 Oct 2019,1.140,1.14,1.130,MAIN MARKET,1.140,s,FINANCIAL SERVICES,1.140,627,05:00PM,"2,473",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6459
479,1.090,112,-0.010,-0.91,1.090,'5237,MPHB CAPITAL BERHAD,24 Oct 2019,1.090,1.1,1.090,MAIN MARKET,1.090,s,FINANCIAL SERVICES,1.100,110,05:00PM,188,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5237
480,1.000,985,-,-,1.000,'5123,MRCB-QUILL REIT,24 Oct 2019,1.000,1.0,1.000,MAIN MARKET,1.000,s,REAL ESTATE INVESTMENT TRUSTS,1.010,756,05:00PM,630,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5123
481,0.165,"8,751",-,-,0.165,'0041,MSCM HOLDINGS BERHAD,24 Oct 2019,0.170,0.165,0.165,MAIN MARKET,0.170,s,TECHNOLOGY,0.175,"5,000",05:00PM,"2,394",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0041
482,0.975,120,0.015,+1.55,0.980,'5202,MSM MALAYSIA HOLDINGS BERHAD,24 Oct 2019,1.010,0.965,0.965,MAIN MARKET,0.965,s,CONSUMER PRODUCTS & SERVICES,0.980,159,05:00PM,"14,149",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5202
483,0.155,457,-0.010,-5.88,0.160,'5924,MTD ACPI ENGINEERING BERHAD,24 Oct 2019,0.170,0.17,0.155,MAIN MARKET,0.155,s,CONSTRUCTION,0.160,106,05:00PM,404,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5924
484,1.170,20,-,-,1.200,'5152,MUAR BAN LEE GROUP BERHAD,24 Oct 2019,1.200,1.2,1.160,MAIN MARKET,1.180,s,INDUSTRIAL PRODUCTS & SERVICES,1.200,316,05:00PM,66,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5152
485,1.580,40,0.010,+0.63,1.600,'3883,MUDA HOLDINGS BERHAD,24 Oct 2019,1.620,1.59,1.600,MAIN MARKET,1.620,s,INDUSTRIAL PRODUCTS & SERVICES,1.600,120,05:00PM,825,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3883
486,0.185,948,-,-,0.185,'5085,MUDAJAYA GROUP BERHAD,24 Oct 2019,0.190,0.185,0.180,MAIN MARKET,0.185,s,CONSTRUCTION,0.190,290,05:00PM,"1,184",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5085
487,2.300,40,-0.010,-0.43,2.300,'5703,MUHIBBAH ENGINEERING (M) BHD,24 Oct 2019,2.360,2.31,2.300,MAIN MARKET,2.310,s,CONSTRUCTION,2.320,30,05:00PM,"4,528",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5703
488,0.180,14,0.005,+2.86,0.180,'3913,MUI PROPERTIES BERHAD,24 Oct 2019,0.185,0.175,0.175,MAIN MARKET,0.175,s,PROPERTY,0.185,"4,767",05:00PM,"23,443",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3913
489,1.880,38,-0.030,-1.56,1.890,'3905,MULPHA INTERNATIONAL BERHAD,24 Oct 2019,1.960,1.92,1.890,MAIN MARKET,1.940,s,CONSUMER PRODUCTS & SERVICES,1.890,19,05:00PM,"1,525",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3905
490,0.005,"67,800",-0.005,-50.00,0.005,'5150,MULTI SPORTS HOLDINGS LTD,24 Oct 2019,0.005,0.01,0.005,MAIN MARKET,0.005,s,CONSUMER PRODUCTS & SERVICES,0.010,"34,284",05:00PM,"3,200",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5150
491,0.345,1,-0.010,-2.78,0.350,'9539,MULTI-USAGE HOLDINGS BERHAD,24 Oct 2019,0.350,0.36,0.350,MAIN MARKET,0.350,s,PROPERTY,0.390,120,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9539
492,1.190,"3,850",-,-,1.190,'0138,MY E.G. SERVICES BERHAD,24 Oct 2019,1.220,1.19,1.180,MAIN MARKET,1.200,s,TECHNOLOGY,1.200,"2,655",05:00PM,"194,160",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0138
493,0.260,250,-,-,0.260,'5087,MYCRON STEEL BERHAD,24 Oct 2019,0.260,0.26,0.260,MAIN MARKET,0.260,s,INDUSTRIAL PRODUCTS & SERVICES,0.280,250,05:00PM,"1,100",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5087
494,1.320,100,-0.010,-0.75,1.330,'5275,MYNEWS HOLDINGS BERHAD,24 Oct 2019,1.330,1.34,1.330,MAIN MARKET,1.330,s,CONSUMER PRODUCTS & SERVICES,1.330,90,05:00PM,40,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5275
495,0.960,"2,339",-,-,0.960,'5073,NAIM HOLDINGS BERHAD,24 Oct 2019,0.995,0.96,0.955,MAIN MARKET,0.970,s,PROPERTY,0.965,447,05:00PM,"76,008",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5073
496,0.175,90,-0.005,-2.78,0.175,'9806,NATIONWIDE EXPRESS HOLDINGS BERHAD,24 Oct 2019,0.200,0.18,0.175,MAIN MARKET,0.180,s,TRANSPORTATION & LOGISTICS,0.190,30,05:00PM,"1,020",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9806
497,3.340,52,-0.040,-1.18,3.340,'2038,NEGRI SEMBILAN OIL PALMS BERHAD,24 Oct 2019,3.360,3.38,3.340,MAIN MARKET,3.360,s,PLANTATION,3.500,100,05:00PM,50,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2038
498,144.300,143,0.200,+0.14,144.400,'4707,NESTLE (MALAYSIA) BERHAD,24 Oct 2019,144.500,144.2,143.800,MAIN MARKET,144.500,s,CONSUMER PRODUCTS & SERVICES,144.400,141,05:00PM,675,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4707
499,2.690,79,-,-,-,'7060,NEW HOONG FATT HOLDINGS BERHAD,24 Oct 2019,-,2.69,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,2.750,39,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7060
500,0.380,"10,154",-0.005,-1.28,0.385,'7241,NEXTGREEN GLOBAL BERHAD,24 Oct 2019,0.390,0.39,0.380,MAIN MARKET,0.390,s,INDUSTRIAL PRODUCTS & SERVICES,0.385,"3,393",05:00PM,"21,593",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7241
501,0.160,"3,339",-,-,0.165,'7215,NI HSIN RESOURCES BERHAD,24 Oct 2019,0.165,0.165,0.160,MAIN MARKET,0.160,s,CONSUMER PRODUCTS & SERVICES,0.165,"3,297",05:00PM,"5,654",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7215
502,0.050,"16,564",0.005,+10.00,0.055,'7139,NICHE CAPITAL EMAS HOLDINGS BERHAD,24 Oct 2019,0.055,0.05,0.050,MAIN MARKET,0.050,s,CONSUMER PRODUCTS & SERVICES,0.055,"11,846",05:00PM,"19,586",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7139
503,0.815,"5,618",0.070,+9.40,0.815,'0083,NOTION VTEC BERHAD,24 Oct 2019,0.820,0.745,0.740,MAIN MARKET,0.745,s,TECHNOLOGY,0.820,"2,070",05:00PM,"111,996",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0083
504,1.890,5,0.020,+1.06,1.900,'5047,NPC RESOURCES BERHAD,24 Oct 2019,1.900,1.88,1.880,MAIN MARKET,1.880,s,PLANTATION,1.900,62,05:00PM,20,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5047
505,0.515,"1,903",-0.005,-0.96,0.515,'5066,NTPM HOLDINGS BERHAD,24 Oct 2019,0.520,0.52,0.515,MAIN MARKET,0.520,s,CONSUMER PRODUCTS & SERVICES,0.520,"1,206",05:00PM,"4,835",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5066
506,0.105,"5,690",0.005,+5.00,0.105,'5025,NWP HOLDINGS BERHAD,24 Oct 2019,0.105,0.1,0.100,MAIN MARKET,0.100,s,INDUSTRIAL PRODUCTS & SERVICES,0.110,"3,035",05:00PM,"24,314",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5025
507,0.580,180,-0.015,-2.52,0.580,'4944,NYLEX (MALAYSIA) BERHAD,24 Oct 2019,0.590,0.595,0.580,MAIN MARKET,0.585,s,INDUSTRIAL PRODUCTS & SERVICES,0.590,67,05:00PM,"1,200",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4944
508,0.420,100,-,-,-,'5533,OCB BERHAD,24 Oct 2019,-,0.47,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.500,30,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5533
509,0.415,1,-0.005,-1.19,0.415,'0049,OCEANCASH PACIFIC BERHAD,24 Oct 2019,0.420,0.42,0.415,MAIN MARKET,0.415,s,CONSUMER PRODUCTS & SERVICES,0.420,109,05:00PM,550,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0049
510,0.600,"9,554",-,-,0.605,'0172,OCK GROUP BERHAD,24 Oct 2019,0.615,0.605,0.600,MAIN MARKET,0.605,s,TELECOMMUNICATIONS & MEDIA,0.605,378,05:00PM,"36,465",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0172
511,0.285,"8,320",-,-,0.290,'7071,OCR GROUP BERHAD,24 Oct 2019,0.295,0.29,0.285,MAIN MARKET,0.290,s,CONSTRUCTION,0.290,"2,990",05:00PM,"24,036",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7071
512,0.655,"1,197",-,-,0.660,'7140,OKA CORPORATION BHD,24 Oct 2019,0.665,0.66,0.655,MAIN MARKET,0.665,s,INDUSTRIAL PRODUCTS & SERVICES,0.660,115,05:00PM,"1,923",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7140
513,0.100,"6,760",-0.005,-4.76,0.100,'3018,OLYMPIA INDUSTRIES BERHAD,24 Oct 2019,0.105,0.105,0.100,MAIN MARKET,0.100,s,CONSUMER PRODUCTS & SERVICES,0.105,"8,574",05:00PM,"3,965",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3018
514,0.400,100,-0.005,-1.22,0.405,'9008,OMESTI BERHAD,24 Oct 2019,0.405,0.41,0.405,MAIN MARKET,0.405,s,TECHNOLOGY,0.405,571,05:00PM,"2,199",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9008
515,0.550,23,0.010,+1.85,0.550,'5260,ONLY WORLD GROUP HOLDINGS BERHAD,24 Oct 2019,0.555,0.54,0.545,MAIN MARKET,0.545,s,CONSUMER PRODUCTS & SERVICES,0.555,694,05:00PM,"1,467",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5260
516,0.645,86,-0.005,-0.77,0.645,'7107,ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD,24 Oct 2019,0.655,0.65,0.645,MAIN MARKET,0.650,s,CONSUMER PRODUCTS & SERVICES,0.655,14,05:00PM,486,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7107
517,6.460,45,-,-,6.460,'4006,ORIENTAL HOLDINGS BERHAD,24 Oct 2019,6.480,6.46,6.460,MAIN MARKET,6.480,s,CONSUMER PRODUCTS & SERVICES,6.490,2,05:00PM,153,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4006
518,1.950,25,-,-,-,'5827,ORIENTAL INTEREST BERHAD,24 Oct 2019,-,2.0,-,MAIN MARKET,-,s,PROPERTY,2.200,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5827
519,0.890,80,-,-,-,'5065,ORNAPAPER BERHAD,24 Oct 2019,-,0.89,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.910,150,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5065
520,0.950,"1,036",0.005,+0.52,0.960,'5053,OSK HOLDINGS BERHAD,24 Oct 2019,0.960,0.955,0.950,MAIN MARKET,0.950,s,PROPERTY,0.960,75,05:00PM,"3,704",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5053
521,0.055,"6,400",-,-,0.055,'7225,P.A. RESOURCES BERHAD,24 Oct 2019,0.060,0.055,0.055,MAIN MARKET,0.055,s,INDUSTRIAL PRODUCTS & SERVICES,0.060,"78,725",05:00PM,"23,810",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7225
522,1.400,21,-0.020,-1.39,1.420,'7095,P.I.E. INDUSTRIAL BERHAD,24 Oct 2019,1.430,1.44,1.390,MAIN MARKET,1.420,s,INDUSTRIAL PRODUCTS & SERVICES,1.420,132,05:00PM,"2,526",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7095
523,0.955,100,-,-,0.965,'6009,PACIFIC & ORIENT BERHAD,24 Oct 2019,0.965,0.965,0.960,MAIN MARKET,0.960,s,FINANCIAL SERVICES,0.965,752,05:00PM,"1,303",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6009
524,3.670,40,0.040,+1.08,3.760,'7052,PADINI HOLDINGS BERHAD,24 Oct 2019,3.760,3.72,3.680,MAIN MARKET,3.720,s,CONSUMER PRODUCTS & SERVICES,3.760,150,05:00PM,"1,321",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7052
525,0.135,"1,670",-0.005,-3.57,0.135,'4081,PAN MALAYSIA CORPORATION BERHAD,24 Oct 2019,0.135,0.14,0.135,MAIN MARKET,0.135,s,CONSUMER PRODUCTS & SERVICES,0.145,"5,000",05:00PM,330,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4081
526,0.060,"23,001",-,-,0.065,'1287,PAN MALAYSIA HOLDINGS BERHAD,24 Oct 2019,0.065,0.065,0.060,MAIN MARKET,0.060,s,CONSUMER PRODUCTS & SERVICES,0.065,"5,034",05:00PM,"26,394",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1287
527,37.520,3,0.200,+0.53,37.800,'3719,PANASONIC MANUFACTURING MALAYSIA BERHAD,24 Oct 2019,37.800,37.6,37.600,MAIN MARKET,37.600,s,CONSUMER PRODUCTS & SERVICES,37.800,11,05:00PM,10,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3719
528,0.570,"3,745",-,-,0.575,'8419,PANSAR BERHAD,24 Oct 2019,0.585,0.575,0.570,MAIN MARKET,0.575,s,INDUSTRIAL PRODUCTS & SERVICES,0.575,507,05:00PM,"28,201",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8419
529,0.485,"6,864",-0.030,-5.83,0.485,'5125,PANTECH GROUP HOLDINGS BERHAD,24 Oct 2019,0.495,0.515,0.485,MAIN MARKET,0.485,s,INDUSTRIAL PRODUCTS & SERVICES,0.490,74,05:00PM,"59,715",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5125
530,0.335,40,-,-,0.370,'5022,PAOS HOLDINGS BERHAD,24 Oct 2019,0.370,0.37,0.330,MAIN MARKET,0.365,s,CONSUMER PRODUCTS & SERVICES,0.370,77,05:00PM,686,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5022
531,0.920,30,-,-,-,'3611,PARAGON GLOBE BERHAD,24 Oct 2019,-,0.92,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3611
532,0.250,190,-,-,0.270,'9407,PARAGON UNION BERHAD,24 Oct 2019,0.270,0.27,0.250,MAIN MARKET,0.250,s,CONSUMER PRODUCTS & SERVICES,0.270,80,05:00PM,15,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9407
533,1.260,550,-,-,1.270,'1724,PARAMOUNT CORPORATION BERHAD,24 Oct 2019,1.270,1.27,1.260,MAIN MARKET,1.270,s,PROPERTY,1.270,118,05:00PM,"1,064",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1724
534,0.225,"1,928",0.005,+2.22,0.230,'5657,PARKSON HOLDINGS BERHAD,24 Oct 2019,0.230,0.225,0.225,MAIN MARKET,0.225,s,CONSUMER PRODUCTS & SERVICES,0.230,"2,219",05:00PM,"3,762",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5657
535,0.340,340,-0.010,-2.86,0.340,'6912,PASDEC HOLDINGS BERHAD,24 Oct 2019,0.355,0.35,0.340,MAIN MARKET,0.340,s,PROPERTY,0.350,100,05:00PM,"4,000",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6912
536,1.780,280,-0.010,-0.56,1.790,'5212,PAVILION REAL ESTATE INVESTMENT TRUST,24 Oct 2019,1.800,1.8,1.780,MAIN MARKET,1.790,s,REAL ESTATE INVESTMENT TRUSTS,1.800,587,05:00PM,592,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5212
537,1.120,47,0.010,+0.90,1.120,'5041,PBA HOLDINGS BHD,24 Oct 2019,1.120,1.11,1.120,MAIN MARKET,1.120,s,UTILITIES,1.130,10,05:00PM,50,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5041
538,0.410,938,-0.005,-1.20,0.410,'6068,PCCS GROUP BERHAD,24 Oct 2019,0.415,0.415,0.405,MAIN MARKET,0.415,s,CONSUMER PRODUCTS & SERVICES,0.415,"2,060",05:00PM,"25,157",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6068
539,0.030,"73,877",0.005,+16.67,0.035,'6254,PDZ HOLDINGS BHD,24 Oct 2019,0.035,0.03,0.035,MAIN MARKET,0.035,s,TRANSPORTATION & LOGISTICS,0.035,"40,550",05:00PM,"4,030",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6254
540,1.220,167,-0.010,-0.81,1.220,'5271,PECCA GROUP BERHAD,24 Oct 2019,1.250,1.23,1.210,MAIN MARKET,1.240,s,INDUSTRIAL PRODUCTS & SERVICES,1.230,472,05:00PM,"5,646",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5271
541,0.005,"5,754,099",-0.005,-50.00,0.005,'4464,PEGASUS HEIGHTS BERHAD,24 Oct 2019,0.005,0.01,0.005,MAIN MARKET,0.005,s,PROPERTY,0.010,"2,105,247",05:00PM,"2,700",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4464
542,0.325,300,-,-,-,'7190,PELANGI PUBLISHING GROUP BHD.,24 Oct 2019,-,0.325,-,MAIN MARKET,-,s,TELECOMMUNICATIONS & MEDIA,0.370,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7190
543,0.310,500,-0.005,-1.56,0.315,'5231,PELIKAN INTERNATIONAL CORPORATION BERHAD,24 Oct 2019,0.315,0.32,0.315,MAIN MARKET,0.315,s,CONSUMER PRODUCTS & SERVICES,0.320,200,05:00PM,800,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5231
544,0.370,100,-,-,-,'9997,PENSONIC HOLDINGS BERHAD,24 Oct 2019,-,0.4,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.400,419,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9997
545,4.740,165,0.030,+0.63,4.770,'7160,PENTAMASTER CORPORATION BERHAD,24 Oct 2019,4.790,4.74,4.700,MAIN MARKET,4.790,s,TECHNOLOGY,4.770,372,05:00PM,"5,151",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7160
546,0.305,9,-0.020,-6.15,0.305,'8346,PERAK CORPORATION BERHAD,24 Oct 2019,0.320,0.325,0.305,MAIN MARKET,0.320,s,TRANSPORTATION & LOGISTICS,0.325,99,05:00PM,20,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8346
547,0.215,"4,287",0.005,+2.33,0.220,'0186,PERAK TRANSIT BERHAD,24 Oct 2019,0.220,0.215,0.215,MAIN MARKET,0.215,s,CONSUMER PRODUCTS & SERVICES,0.220,"18,588",05:00PM,"18,372",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0186
548,0.370,"3,748",-0.010,-2.63,0.370,'7108,PERDANA PETROLEUM BERHAD,24 Oct 2019,0.390,0.38,0.370,MAIN MARKET,0.385,s,ENERGY,0.375,860,05:00PM,"95,479",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7108
549,-,-,-,-,-,'0047,PERISAI PETROLEUM TEKNOLOGI BHD,24 Oct 2019,-,0.005,-,MAIN MARKET,-,Ss,ENERGY,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0047
550,0.660,"2,464",-0.010,-1.49,0.660,'7080,PERMAJU INDUSTRIES BERHAD,24 Oct 2019,0.675,0.67,0.660,MAIN MARKET,0.665,s,CONSUMER PRODUCTS & SERVICES,0.675,"1,700",05:00PM,"33,232",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7080
551,0.210,"7,130",-,-,0.215,'8311,PESONA METRO HOLDINGS BERHAD,24 Oct 2019,0.220,0.215,0.210,MAIN MARKET,0.215,s,CONSTRUCTION,0.220,"2,403",05:00PM,"3,692",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8311
552,1.310,484,0.010,+0.76,1.330,'5219,PESTECH INTERNATIONAL BERHAD,24 Oct 2019,1.340,1.32,1.300,MAIN MARKET,1.340,s,INDUSTRIAL PRODUCTS & SERVICES,1.330,542,05:00PM,"5,801",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5219
553,1.450,1,-0.010,-0.67,1.480,'5133,PETRA ENERGY BERHAD,24 Oct 2019,1.530,1.49,1.420,MAIN MARKET,1.500,s,ENERGY,1.480,179,05:00PM,"10,715",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5133
554,4.990,30,-0.010,-0.20,5.030,'3042,PETRON MALAYSIA REFINING & MARKETING BHD,24 Oct 2019,5.040,5.04,5.000,MAIN MARKET,5.020,s,ENERGY,5.040,6,05:00PM,869,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3042
