Unnamed: 0,Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
458,MAIN MARKET,PROPERTY,'5040,-,-,"6,101","86,307",0.065,0.07,"72,829",0.065,0.065,0.07,0.065,s,18-Oct-19,05:00PM,0.065,MERIDIAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5040
459,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7234,0.01,2.02,"3,488",101,0.49,0.505,90,0.495,0.48,0.505,0.48,s,18-Oct-19,05:00PM,0.505,MESB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7234
460,MAIN MARKET,TECHNOLOGY,'5011,-,-,110,104,1.07,1.13,50,1.07,1.05,1.08,1.04,s,18-Oct-19,05:00PM,1.07,MESINIAGA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5011
461,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6149,-,-,-,12,1.45,1.65,10,1.52,-,-,-,s,18-Oct-19,05:00PM,-,METROD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6149
462,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0043,-,-,"4,037","61,686",0.05,0.055,"100,275",0.055,0.055,0.055,0.05,s,18-Oct-19,05:00PM,0.055,METRONIC GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0043
463,MAIN MARKET,CONSTRUCTION,'7595,-,-,130,150,0.615,0.62,50,0.62,0.62,0.62,0.61,s,18-Oct-19,05:00PM,0.62,MGB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7595
464,MAIN MARKET,PLANTATION,'5026,-0.005,-0.9,480,652,0.55,0.57,29,0.555,0.55,0.555,0.55,s,18-Oct-19,05:00PM,0.55,MHC PLANTATIONS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5026
465,MAIN MARKET,TECHNOLOGY,'5286,0.04,1.69,"15,051",314,2.41,2.43,440,2.37,2.38,2.43,2.36,s,18-Oct-19,05:00PM,2.41,MI TECHNOVATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5286
466,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5001,0.01,3.51,"9,754",796,0.29,0.295,"1,624",0.285,0.285,0.295,0.285,s,18-Oct-19,05:00PM,0.295,MIECO CHIPBOARD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5001
467,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7935,-,-,50,50,0.8,-,-,0.8,0.8,0.8,0.8,s,18-Oct-19,05:00PM,0.8,MILUX CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7935
468,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5166,-0.01,-12.5,"4,620","11,280",0.07,0.075,600,0.08,0.075,0.075,0.07,s,18-Oct-19,05:00PM,0.07,MINDA GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5166
469,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7219,0.005,7.69,"44,630","5,500",0.065,0.07,"8,900",0.065,0.06,0.07,0.06,s,18-Oct-19,05:00PM,0.07,MINETECH RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7219
470,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5576,-,-,126,357,0.26,0.27,999,0.26,0.265,0.27,0.26,s,18-Oct-19,05:00PM,0.26,MINHO (M) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5576
471,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5886,-,-,-,566,1.31,1.33,810,1.31,-,-,-,s,18-Oct-19,05:00PM,-,MINTYE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5886
472,MAIN MARKET,TRANSPORTATION & LOGISTICS,'3816,-0.08,-0.95,"72,740","3,177",8.3,8.36,100,8.38,8.4,8.41,8.24,s,18-Oct-19,05:00PM,8.3,MISC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3816
473,MAIN MARKET,CONSTRUCTION,'9571,-0.005,-1.85,"10,299",575,0.26,0.265,"1,669",0.27,0.27,0.27,0.26,s,18-Oct-19,05:00PM,0.265,MITRAJAYA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9571
474,MAIN MARKET,PROPERTY,'8893,-,-,588,"1,977",0.165,0.17,31,0.165,0.17,0.17,0.165,s,18-Oct-19,05:00PM,0.165,MK LAND HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8893
475,MAIN MARKET,PROPERTY,'6114,-,-,290,"1,018",1.22,1.25,296,1.22,1.22,1.24,1.22,s,18-Oct-19,05:00PM,1.22,MKH BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6114
476,MAIN MARKET,TRANSPORTATION & LOGISTICS,'2194,0.04,3.85,"44,885","1,365",1.02,1.08,"3,688",1.04,1.03,1.08,1.02,s,18-Oct-19,05:00PM,1.08,MMC CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2194
477,MAIN MARKET,TECHNOLOGY,'0113,-0.005,-0.58,"29,753",360,0.845,0.85,269,0.855,0.86,0.89,0.835,s,18-Oct-19,05:00PM,0.85,MMS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0113
478,MAIN MARKET,FINANCIAL SERVICES,'6459,-0.01,-0.86,"4,878","2,420",1.14,1.15,107,1.16,1.15,1.15,1.12,s,18-Oct-19,05:00PM,1.15,MNRB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6459
479,MAIN MARKET,FINANCIAL SERVICES,'5237,0.01,0.91,633,309,1.09,1.11,69,1.1,1.1,1.12,1.09,s,18-Oct-19,05:00PM,1.11,MPHB CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5237
480,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5123,0.01,1,288,"1,370",1,1.01,214,1.0,1.01,1.01,1,s,18-Oct-19,05:00PM,1.01,MRCB-QUILL REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5123
481,MAIN MARKET,TECHNOLOGY,'0041,-,-,"1,325","5,070",0.16,0.165,"3,043",0.165,0.16,0.165,0.16,s,18-Oct-19,05:00PM,0.165,MSCM HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0041
482,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5202,-0.01,-1,"4,637",570,0.99,1,396,1.0,1,1.01,0.99,s,18-Oct-19,05:00PM,0.99,MSM MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5202
483,MAIN MARKET,CONSTRUCTION,'5924,0.005,3.23,76,125,0.16,0.18,464,0.155,0.17,0.17,0.16,s,18-Oct-19,05:00PM,0.16,MTD ACPI ENGINEERING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5924
484,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5152,0.02,1.71,"2,017",10,1.18,1.19,30,1.17,1.15,1.21,1.13,s,18-Oct-19,05:00PM,1.19,MUAR BAN LEE GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5152
485,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3883,0.06,3.82,"2,796",400,1.62,1.63,486,1.57,1.58,1.65,1.58,s,18-Oct-19,05:00PM,1.63,MUDA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3883
486,MAIN MARKET,CONSTRUCTION,'5085,-,-,739,"3,317",0.185,0.195,"1,605",0.185,0.185,0.19,0.185,s,18-Oct-19,05:00PM,0.185,MUDAJAYA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5085
487,MAIN MARKET,CONSTRUCTION,'5703,-0.04,-1.65,64,152,2.39,2.42,21,2.43,2.43,2.46,2.39,s,18-Oct-19,05:00PM,2.39,MUHIBBAH ENGINEERING (M) BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5703
488,MAIN MARKET,PROPERTY,'3913,0.01,5.56,"128,274","2,627",0.19,0.195,"13,913",0.18,0.18,0.195,0.175,s,18-Oct-19,05:00PM,0.19,MUI PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3913
489,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3905,-0.02,-0.98,"1,689",64,2.03,2.07,2,2.05,2.01,2.03,1.95,s,18-Oct-19,05:00PM,2.03,MULPHA INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3905
490,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5150,-,-,"2,002","63,751",0.005,0.01,"12,998",0.01,0.01,0.01,0.01,s,18-Oct-19,05:00PM,0.01,MULTI SPORTS HOLDINGS LTD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5150
491,MAIN MARKET,PROPERTY,'9539,-,-,-,100,0.36,0.4,80,0.4,-,-,-,s,18-Oct-19,05:00PM,-,MULTI-USAGE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9539
492,MAIN MARKET,TECHNOLOGY,'0138,0.01,0.8,"841,911",721,1.26,1.27,"2,776",1.25,1.22,1.31,1.16,s,18-Oct-19,05:00PM,1.26,MY E.G. SERVICES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0138
493,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5087,-,-,50,"1,872",0.26,0.27,140,0.26,0.26,0.26,0.26,s,18-Oct-19,05:00PM,0.26,MYCRON STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5087
494,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5275,-,-,363,595,1.32,1.33,668,1.33,1.33,1.33,1.33,s,18-Oct-19,05:00PM,1.33,MYNEWS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5275
495,MAIN MARKET,PROPERTY,'5073,-0.03,-3.14,"58,907","4,433",0.925,0.93,320,0.955,0.96,0.96,0.925,s,18-Oct-19,05:00PM,0.925,NAIM HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5073
496,MAIN MARKET,TRANSPORTATION & LOGISTICS,'9806,0.03,20,67,4,0.155,0.18,562,0.15,0.155,0.18,0.155,s,18-Oct-19,05:00PM,0.18,NATIONWIDE EXPRESS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9806
497,MAIN MARKET,PLANTATION,'2038,-0.01,-0.3,20,90,3.33,3.43,10,3.34,3.34,3.34,3.33,s,18-Oct-19,05:00PM,3.33,NEGRI SEMBILAN OIL PALMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2038
498,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4707,-,-,641,7,144,144.2,"1,861",144.2,144.2,144.5,143.9,s,18-Oct-19,05:00PM,144.2,NESTLE (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4707
499,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7060,-,-,-,25,2.51,2.72,15,2.7,-,-,-,s,18-Oct-19,05:00PM,-,NEW HOONG FATT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7060
500,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7241,-,-,"11,686","4,699",0.38,0.39,"6,143",0.39,0.39,0.39,0.38,s,18-Oct-19,05:00PM,0.39,NEXTGREEN GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7241
501,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7215,-,-,"1,795","4,600",0.165,0.17,"3,274",0.17,0.17,0.17,0.165,s,18-Oct-19,05:00PM,0.17,NI HSIN RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7215
502,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7139,-,-,"2,030","34,301",0.04,0.05,"12,649",0.05,0.045,0.05,0.045,s,18-Oct-19,05:00PM,0.05,NICHE CAPITAL EMAS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7139
503,MAIN MARKET,TECHNOLOGY,'0083,-0.02,-2.6,"79,042",34,0.75,0.755,"1,669",0.77,0.77,0.805,0.745,s,18-Oct-19,05:00PM,0.75,NOTION VTEC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0083
504,MAIN MARKET,PLANTATION,'5047,-,-,-,30,1.7,1.9,72,1.88,-,-,-,s,18-Oct-19,05:00PM,-,NPC RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5047
505,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5066,0.005,1.03,"2,305",104,0.49,0.495,"2,065",0.485,0.485,0.49,0.485,s,18-Oct-19,05:00PM,0.49,NTPM HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5066
506,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5025,-,-,480,"1,530",0.09,0.095,"2,754",0.095,0.09,0.095,0.09,s,18-Oct-19,05:00PM,0.095,NWP HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5025
507,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4944,0.005,0.85,"1,029",943,0.585,0.595,200,0.59,0.585,0.6,0.585,s,18-Oct-19,05:00PM,0.595,NYLEX (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4944
508,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5533,-,-,-,100,0.4,0.47,386,0.45,-,-,-,s,18-Oct-19,05:00PM,-,OCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5533
509,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'0049,-0.01,-2.38,329,147,0.41,0.425,264,0.42,0.41,0.425,0.41,s,18-Oct-19,05:00PM,0.41,OCEANCASH PACIFIC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0049
510,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0172,0.02,3.33,"115,093","1,342",0.62,0.625,"11,474",0.6,0.6,0.625,0.6,s,18-Oct-19,05:00PM,0.62,OCK GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0172
511,MAIN MARKET,CONSTRUCTION,'7071,-0.005,-1.69,"34,700","6,800",0.285,0.29,"4,683",0.295,0.295,0.3,0.28,s,18-Oct-19,05:00PM,0.29,OCR GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7071
512,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7140,0.01,1.53,"3,791",176,0.665,0.67,350,0.655,0.66,0.675,0.66,s,18-Oct-19,05:00PM,0.665,OKA CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7140
513,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3018,-0.005,-4.76,"2,000","8,310",0.1,0.105,"1,590",0.105,0.1,0.1,0.1,s,18-Oct-19,05:00PM,0.1,OLYMPIA INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3018
514,MAIN MARKET,TECHNOLOGY,'9008,0.005,1.22,"4,600",200,0.41,0.415,749,0.41,0.415,0.415,0.41,s,18-Oct-19,05:00PM,0.415,OMESTI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9008
515,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5260,-0.01,-1.82,"4,628",130,0.535,0.54,473,0.55,0.54,0.55,0.535,s,18-Oct-19,05:00PM,0.54,ONLY WORLD GROUP HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5260
516,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7107,0.005,0.78,"3,293","2,205",0.65,0.665,415,0.645,0.65,0.655,0.65,s,18-Oct-19,05:00PM,0.65,ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7107
517,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4006,-,-,445,204,6.59,6.6,145,6.6,6.6,6.6,6.58,s,18-Oct-19,05:00PM,6.6,ORIENTAL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4006
518,MAIN MARKET,PROPERTY,'5827,-,-,-,20,2.01,2.37,52,2.0,-,-,-,s,18-Oct-19,05:00PM,-,ORIENTAL INTEREST BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5827
519,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5065,-,-,"5,189",85,0.89,0.9,55,0.9,0.9,0.905,0.9,s,18-Oct-19,05:00PM,0.9,ORNAPAPER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5065
520,MAIN MARKET,PROPERTY,'5053,-0.01,-1.03,"3,173",311,0.955,0.96,197,0.97,0.97,0.975,0.955,s,18-Oct-19,05:00PM,0.96,OSK HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5053
521,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7225,0.005,9.09,"39,254","61,799",0.055,0.06,"76,397",0.055,0.055,0.06,0.055,s,18-Oct-19,05:00PM,0.06,P.A. RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7225
522,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7095,0.06,4.44,"9,985",364,1.41,1.42,708,1.35,1.35,1.42,1.35,s,18-Oct-19,05:00PM,1.41,P.I.E. INDUSTRIAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7095
523,MAIN MARKET,FINANCIAL SERVICES,'6009,-,-,160,140,0.965,0.97,866,0.97,0.97,0.97,0.965,s,18-Oct-19,05:00PM,0.97,PACIFIC & ORIENT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6009
524,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7052,0.1,2.76,"9,329",30,3.66,3.72,152,3.62,3.65,3.72,3.59,s,18-Oct-19,05:00PM,3.72,PADINI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7052
525,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4081,0.01,7.69,870,"14,630",0.14,0.145,"7,540",0.13,0.145,0.145,0.14,s,18-Oct-19,05:00PM,0.14,PAN MALAYSIA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4081
526,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1287,-,-,-,"1,140",0.06,0.065,"4,637",0.06,-,-,-,s,18-Oct-19,05:00PM,-,PAN MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1287
527,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3719,-0.12,-0.32,8,13,37.5,37.64,1,37.66,37.66,37.66,37.54,s,18-Oct-19,05:00PM,37.54,PANASONIC MANUFACTURING MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3719
528,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8419,-,-,"30,273","2,124",0.575,0.58,"1,080",0.58,0.585,0.59,0.575,s,18-Oct-19,05:00PM,0.58,PANSAR BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8419
529,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5125,-0.005,-0.95,"6,410",200,0.52,0.525,"1,420",0.525,0.525,0.525,0.52,s,18-Oct-19,05:00PM,0.52,PANTECH GROUP HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5125
530,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5022,0.025,7.25,11,190,0.35,0.37,279,0.345,0.345,0.37,0.345,s,18-Oct-19,05:00PM,0.37,PAOS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5022
531,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3611,0.035,3.83,49,49,0.93,0.99,20,0.915,0.95,0.95,0.95,s,18-Oct-19,05:00PM,0.95,PARAGON GLOBE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3611
532,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9407,-,-,-,85,0.26,0.27,125,0.27,-,-,-,s,18-Oct-19,05:00PM,-,PARAGON UNION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9407
533,MAIN MARKET,PROPERTY,'1724,0.02,1.6,"2,984",318,1.26,1.27,44,1.25,1.26,1.27,1.25,s,18-Oct-19,05:00PM,1.27,PARAMOUNT CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1724
534,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5657,0.005,2.33,"3,623",137,0.215,0.22,"2,496",0.215,0.215,0.22,0.21,s,18-Oct-19,05:00PM,0.22,PARKSON HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5657
535,MAIN MARKET,PROPERTY,'6912,-,-,-,100,0.34,0.36,50,0.355,-,-,-,s,18-Oct-19,05:00PM,-,PASDEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6912
536,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5212,-0.01,-0.56,"16,831",940,1.76,1.77,"35,303",1.78,1.78,1.79,1.77,s,18-Oct-19,05:00PM,1.77,PAVILION REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5212
537,MAIN MARKET,UTILITIES,'5041,-,-,10,100,1.12,1.13,60,1.12,1.12,1.12,1.12,s,18-Oct-19,05:00PM,1.12,PBA HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5041
538,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6068,0.005,1.2,"15,169","5,041",0.41,0.42,"3,299",0.415,0.415,0.42,0.41,s,18-Oct-19,05:00PM,0.42,PCCS GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6068
539,MAIN MARKET,TRANSPORTATION & LOGISTICS,'6254,0.005,16.67,35,"292,185",0.025,0.03,120,0.03,0.025,0.035,0.025,s,18-Oct-19,05:00PM,0.035,PDZ HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6254
540,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5271,-,-,"4,433",144,1.19,1.2,"1,420",1.19,1.19,1.2,1.19,s,18-Oct-19,05:00PM,1.19,PECCA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5271
541,MAIN MARKET,PROPERTY,'4464,-,-,"9,982","5,910,827",0.005,0.01,"1,989,862",0.005,0.01,0.01,0.005,s,18-Oct-19,05:00PM,0.005,PEGASUS HEIGHTS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4464
542,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7190,-,-,-,100,0.305,0.365,300,0.3,-,-,-,s,18-Oct-19,05:00PM,-,PELANGI PUBLISHING GROUP BHD.,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7190
543,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5231,0.005,1.54,20,400,0.315,0.33,530,0.325,0.33,0.33,0.33,s,18-Oct-19,05:00PM,0.33,PELIKAN INTERNATIONAL CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5231
544,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9997,0.035,9.59,197,43,0.375,0.4,219,0.365,0.39,0.4,0.375,s,18-Oct-19,05:00PM,0.4,PENSONIC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9997
545,MAIN MARKET,TECHNOLOGY,'7160,0.09,1.97,"18,988",186,4.66,4.68,61,4.57,4.6,4.74,4.55,s,18-Oct-19,05:00PM,4.66,PENTAMASTER CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7160
546,MAIN MARKET,TRANSPORTATION & LOGISTICS,'8346,-0.035,-10.45,"1,060",24,0.3,0.315,200,0.335,0.33,0.33,0.3,s,18-Oct-19,05:00PM,0.3,PERAK CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8346
547,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'0186,-,-,"50,097","28,705",0.215,0.22,"2,952",0.22,0.225,0.225,0.215,s,18-Oct-19,05:00PM,0.22,PERAK TRANSIT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0186
